School,Team,Score,Place,Points,Medal,Advance,Year,Conference,Level,Bracket,Event
"Dawson HS, Dawson",1,1,32,X,Region,2010,1A,District,19,OAP
"Academy of Fine Arts, Fort Worth",1,1,44,X,Region,2010,1A,District,19,OAP
"Itasca H S, Itasca",1,3,29,,Alternate,2010,1A,District,19,OAP
"Hubbard HS, Hubbard",1,214,1,10,X,Region,2010,1A,District,19,SCI
"Academy of Fine Arts, Fort Worth",1,178,2,5,X,Alternate,2010,1A,District,19,SCI
"Itasca H S, Itasca",1,126,3,,,,2010,1A,District,19,SCI
"Italy H S, Italy",1,122,4,,,,2010,1A,District,19,SCI
"Advantage Academy Waxahachie, Waxahache",1,98,5,,,,2010,1A,District,19,SCI
"Dawson HS, Dawson",1,20,6,,,,2010,1A,District,19,SCI
"Itasca H S, Itasca",1,1,10,X,,2010,1A,District,19,SPE
"Italy H S, Italy",1,2,5,X,,2010,1A,District,19,SPE
"Wortham HS, Wortham",1,3,,,,2010,1A,District,19,SPE
"Advantage Academy Waxahachie, Waxahache",1,4,,,,2010,1A,District,19,SPE
"Academy of Fine Arts, Fort Worth",1,180,1,10,X,Region,2010,1A,District,19,SPV
"Itasca H S, Itasca",1,84,2,5,X,Alternate,2010,1A,District,19,SPV
"Italy H S, Italy",1,65,3,,,,2010,1A,District,19,SPV
"Wortham HS, Wortham",1,48,4,,,,2010,1A,District,19,SPV
"Kopperl H S, Kopperl",1,550,1,10,X,Region,2010,1A,District,20,ACC
"Gordon H S, Gordon",1,455,2,5,X,Alternate,2010,1A,District,20,ACC
"Huckabay HS, Stephenville",1,278,3,,,,2010,1A,District,20,ACC
"Walnut Springs HS, Walnut Springs",1,204,4,,,,2010,1A,District,20,ACC
"Blum HS, Blum",1,78,5,,,,2010,1A,District,20,ACC
"Huckabay HS, Stephenville",1,191,1,10,X,Region,2010,1A,District,20,CAL
"Gordon H S, Gordon",1,161,2,5,X,Alternate,2010,1A,District,20,CAL
"Cranfills Gap H S, Cranfills Gap",1,97,3,,,,2010,1A,District,20,CAL
"Oglesby H S, Oglesby",1,96,4,,,,2010,1A,District,20,CAL
"Blum HS, Blum",1,95,5,,,,2010,1A,District,20,CAL
"Lipan H S, Lipan",1,48,6,,,,2010,1A,District,20,CAL
"Kopperl H S, Kopperl",1,33,7,,,,2010,1A,District,20,CAL
"Covington HS, Covington",1,-40,8,,,,2010,1A,District,20,CAL
"Jonesboro H S, Jonesboro",1,-50,9,,,,2010,1A,District,20,CAL
"Walnut Springs HS, Walnut Springs",1,-59,10,,,,2010,1A,District,20,CAL
"Morgan H S, Morgan",1,-135,11,,,,2010,1A,District,20,CAL
"Blum HS, Blum",1,6,1,20,X,Region,2010,1A,District,20,CSC
"Huckabay HS, Stephenville",1,4,2,16,X,Alternate,2010,1A,District,20,CSC
"Aquilla HS, Aquilla",1,"Austin Pick , Sarah Roark",1,20,X,State,2010,1A,District,20,CXD
"Morgan H S, Morgan",1,32,1,10,X,Region,2010,1A,District,20,CIE
"Huckabay HS, Stephenville",1,32,2,2.50,X,Alternate,2010,1A,District,20,CIE
"Kopperl H S, Kopperl",1,32,2,2.50,X,Alternate,2010,1A,District,20,CIE
"Covington HS, Covington",1,30,4,,,,2010,1A,District,20,CIE
"Blum HS, Blum",1,25,5,,,,2010,1A,District,20,CIE
"Gordon H S, Gordon",1,21,6,,,,2010,1A,District,20,CIE
"Lipan H S, Lipan",1,1,10,X,,2010,1A,District,20,JRN
"Blum HS, Blum",1,2,5,X,,2010,1A,District,20,JRN
"Huckabay HS, Stephenville",1,3,,,,2010,1A,District,20,JRN
"Gordon H S, Gordon",1,4,,,,2010,1A,District,20,JRN
"Aquilla HS, Aquilla",1,5,,,,2010,1A,District,20,JRN
"Oglesby H S, Oglesby",1,6,,,,2010,1A,District,20,JRN
"Kopperl H S, Kopperl",1,7,,,,2010,1A,District,20,JRN
"Huckabay HS, Stephenville",1,137,1,10,X,Region,2010,1A,District,20,LIT
"Blum HS, Blum",1,68,2,5,X,Alternate,2010,1A,District,20,LIT
"Kopperl H S, Kopperl",1,27,3,,,,2010,1A,District,20,LIT
"Huckabay HS, Stephenville",1,174,1,10,X,Region,2010,1A,District,20,MTH
"Oglesby H S, Oglesby",1,150,2,5,X,Alternate,2010,1A,District,20,MTH
"Lipan H S, Lipan",1,146,3,,,,2010,1A,District,20,MTH
"Gordon H S, Gordon",1,142,4,,,,2010,1A,District,20,MTH
"Blum HS, Blum",1,108,5,,,,2010,1A,District,20,MTH
"Cranfills Gap H S, Cranfills Gap",1,78,6,,,,2010,1A,District,20,MTH
"Kopperl H S, Kopperl",1,58,7,,,,2010,1A,District,20,MTH
"Morgan H S, Morgan",1,56,8,,,,2010,1A,District,20,MTH
"Walnut Springs HS, Walnut Springs",1,2,9,,,,2010,1A,District,20,MTH
"Huckabay HS, Stephenville",1,145,1,10,X,Region,2010,1A,District,20,NUM
"Gordon H S, Gordon",1,75,2,5,X,Alternate,2010,1A,District,20,NUM
"Kopperl H S, Kopperl",1,32,3,,,,2010,1A,District,20,NUM
"Blum HS, Blum",1,18,4,,,,2010,1A,District,20,NUM
"Oglesby H S, Oglesby",1,17,5,,,,2010,1A,District,20,NUM
"Iredell H S, Iredell",1,2,6,,,,2010,1A,District,20,NUM
"Cranfills Gap H S, Cranfills Gap",1,-29,7,,,,2010,1A,District,20,NUM
"Walnut Springs HS, Walnut Springs",1,-34,8,,,,2010,1A,District,20,NUM
"Morgan H S, Morgan",1,-129,9,,,,2010,1A,District,20,NUM
"Cranfills Gap H S, Cranfills Gap",1,1,40,X,Region,2010,1A,District,20,OAP
"Covington HS, Covington",1,1,40,X,Region,2010,1A,District,20,OAP
"Huckabay HS, Stephenville",1,3,25,,Alternate,2010,1A,District,20,OAP
"Aquilla HS, Aquilla",1,126,1,10,X,Region,2010,1A,District,20,SCI
"Oglesby H S, Oglesby",1,122,2,5,X,Alternate,2010,1A,District,20,SCI
"Blum HS, Blum",1,104,3,,,,2010,1A,District,20,SCI
"Covington HS, Covington",1,100,4,,,,2010,1A,District,20,SCI
"Morgan H S, Morgan",1,84,5,,,,2010,1A,District,20,SCI
"Huckabay HS, Stephenville",1,68,6,,,,2010,1A,District,20,SCI
"Kopperl H S, Kopperl",1,62,7,,,,2010,1A,District,20,SCI
"Jonesboro H S, Jonesboro",1,58,8,,,,2010,1A,District,20,SCI
"Walnut Springs HS, Walnut Springs",1,54,9,,,,2010,1A,District,20,SCI
"Cranfills Gap H S, Cranfills Gap",1,52,10,,,,2010,1A,District,20,SCI
"Lipan H S, Lipan",1,28,11,,,,2010,1A,District,20,SCI
"Iredell H S, Iredell",1,139,1,10,X,Region,2010,1A,District,20,SOC
"Walnut Springs HS, Walnut Springs",1,127,2,5,X,Alternate,2010,1A,District,20,SOC
"Covington HS, Covington",1,116,3,,,,2010,1A,District,20,SOC
"Lipan H S, Lipan",1,97,4,,,,2010,1A,District,20,SOC
"Gordon H S, Gordon",1,82,5,,,,2010,1A,District,20,SOC
"Huckabay HS, Stephenville",1,80,6,,,,2010,1A,District,20,SOC
"Morgan H S, Morgan",1,71,7,,,,2010,1A,District,20,SOC
"Blum HS, Blum",1,60,8,,,,2010,1A,District,20,SOC
"Oglesby H S, Oglesby",1,31,9,,,,2010,1A,District,20,SOC
"Huckabay HS, Stephenville",1,1,10,X,,2010,1A,District,20,SPE
"Cranfills Gap H S, Cranfills Gap",1,2,5,X,,2010,1A,District,20,SPE
"Covington HS, Covington",1,3,,,,2010,1A,District,20,SPE
"Blum HS, Blum",1,4,,,,2010,1A,District,20,SPE
"Aquilla HS, Aquilla",1,5,,,,2010,1A,District,20,SPE
"Walnut Springs HS, Walnut Springs",1,6,,,,2010,1A,District,20,SPE
"Iredell H S, Iredell",1,7,,,,2010,1A,District,20,SPE
"Gordon H S, Gordon",1,8,,,,2010,1A,District,20,SPE
"Oglesby H S, Oglesby",1,8,,,,2010,1A,District,20,SPE
"Covington HS, Covington",1,111,1,10,X,Region,2010,1A,District,20,SPV
"Blum HS, Blum",1,109,2,5,X,Alternate,2010,1A,District,20,SPV
"Huckabay HS, Stephenville",1,102,3,,,,2010,1A,District,20,SPV
"Oglesby H S, Oglesby",1,92,4,,,,2010,1A,District,20,SPV
"Cranfills Gap H S, Cranfills Gap",1,64,5,,,,2010,1A,District,20,SPV
"Morgan H S, Morgan",1,47,6,,,,2010,1A,District,20,SPV
"Martin's Mill HS, Martin's Mill",1,440,1,10,X,Region,2010,1A,District,21,ACC
"Yantis HS, Yantis",1,303,2,5,X,Alternate,2010,1A,District,21,ACC
"North Hopkins H S, Sulphur Springs",1,299,3,,,,2010,1A,District,21,ACC
"Avery HS, Avery",1,446,1,10,X,Region,2010,1A,District,21,CAL
"Yantis HS, Yantis",1,401,2,5,X,Alternate,2010,1A,District,21,CAL
"McLeod H S, McLeod",1,292,3,,,,2010,1A,District,21,CAL
"Waskom HS, Waskom",1,276,4,,,,2010,1A,District,21,CAL
"Hawkins HS, Hawkins",1,165,5,,,,2010,1A,District,21,CAL
"Big Sandy H S, Big Sandy",1,141,6,,,,2010,1A,District,21,CAL
"Martin's Mill HS, Martin's Mill",1,110,7,,,,2010,1A,District,21,CAL
"North Hopkins H S, Sulphur Springs",1,61,8,,,,2010,1A,District,21,CAL
"Fruitvale HS, Fruitvale",1,15,9,,,,2010,1A,District,21,CAL
"Detroit HS, Detroit",1,-16,10,,,,2010,1A,District,21,CAL
"Martin's Mill HS, Martin's Mill",1,522,1,20,X,Region,2010,1A,District,21,CSC
"North Hopkins H S, Sulphur Springs",1,64,2,16,X,Alternate,2010,1A,District,21,CSC
"North Hopkins H S, Sulphur Springs",1,"Tana Hall , Trey Henderson",1,20,X,State,2010,1A,District,21,CXD
"North Hopkins H S, Sulphur Springs",2,"Cheyenne Duke , Chrissy Hall",2,16,X,State,2010,1A,District,21,CXD
"North Hopkins H S, Sulphur Springs",3,"Patrick Gold , Jorge Marroquin",3,12,X,Alternate,2010,1A,District,21,CXD
"Martin's Mill HS, Martin's Mill",1,"Kinnsey Echols , Sarah Johnson",4,10,X,,2010,1A,District,21,CXD
"Martin's Mill HS, Martin's Mill",1,70,1,10,X,Region,2010,1A,District,21,CIE
"Avery HS, Avery",1,44,2,5,X,Alternate,2010,1A,District,21,CIE
"Hawkins HS, Hawkins",1,43,3,,,,2010,1A,District,21,CIE
"Yantis HS, Yantis",1,42,4,,,,2010,1A,District,21,CIE
"Big Sandy H S, Big Sandy",1,34,5,,,,2010,1A,District,21,CIE
"Bowie HS, Simms",1,34,5,,,,2010,1A,District,21,CIE
"North Hopkins H S, Sulphur Springs",1,32,7,,,,2010,1A,District,21,CIE
"Martin's Mill HS, Martin's Mill",1,1,10,X,,2010,1A,District,21,JRN
"Yantis HS, Yantis",1,2,5,X,,2010,1A,District,21,JRN
"North Hopkins H S, Sulphur Springs",1,3,,,,2010,1A,District,21,JRN
"Hawkins HS, Hawkins",1,4,,,,2010,1A,District,21,JRN
"Martin's Mill HS, Martin's Mill",1,190,1,10,X,Region,2010,1A,District,21,LIT
"Big Sandy H S, Big Sandy",1,150,2,5,X,Alternate,2010,1A,District,21,LIT
"Hawkins HS, Hawkins",1,145,3,,,,2010,1A,District,21,LIT
"Detroit HS, Detroit",1,114,4,,,,2010,1A,District,21,LIT
"North Hopkins H S, Sulphur Springs",1,113,5,,,,2010,1A,District,21,LIT
"Yantis HS, Yantis",1,376,1,10,X,Region,2010,1A,District,21,MTH
"Avery HS, Avery",1,238,2,5,X,Alternate,2010,1A,District,21,MTH
"McLeod H S, McLeod",1,184,3,,,,2010,1A,District,21,MTH
"Hawkins HS, Hawkins",1,98,4,,,,2010,1A,District,21,MTH
"Big Sandy H S, Big Sandy",1,82,5,,,,2010,1A,District,21,MTH
"Martin's Mill HS, Martin's Mill",1,70,6,,,,2010,1A,District,21,MTH
"Fruitvale HS, Fruitvale",1,66,7,,,,2010,1A,District,21,MTH
"North Hopkins H S, Sulphur Springs",1,60,8,,,,2010,1A,District,21,MTH
"Detroit HS, Detroit",1,48,9,,,,2010,1A,District,21,MTH
"Avery HS, Avery",1,119,1,10,X,Region,2010,1A,District,21,NUM
"Bowie HS, Simms",1,82,2,5,X,Alternate,2010,1A,District,21,NUM
"Yantis HS, Yantis",1,76,3,,,,2010,1A,District,21,NUM
"Martin's Mill HS, Martin's Mill",1,58,4,,,,2010,1A,District,21,NUM
"Big Sandy H S, Big Sandy",1,53,5,,,,2010,1A,District,21,NUM
"North Hopkins H S, Sulphur Springs",1,42,6,,,,2010,1A,District,21,NUM
"McLeod H S, McLeod",1,27,7,,,,2010,1A,District,21,NUM
"Detroit HS, Detroit",1,10,8,,,,2010,1A,District,21,NUM
"Hawkins HS, Hawkins",1,-17,9,,,,2010,1A,District,21,NUM
"Waskom HS, Waskom",1,1,44,X,Region,2010,1A,District,21,OAP
"Martin's Mill HS, Martin's Mill",1,1,38,X,Region,2010,1A,District,21,OAP
"Bowie HS, Simms",1,3,31,,Alternate,2010,1A,District,21,OAP
"Avery HS, Avery",1,442,1,10,X,Region,2010,1A,District,21,SCI
"Yantis HS, Yantis",1,178,2,5,X,Alternate,2010,1A,District,21,SCI
"Waskom HS, Waskom",1,170,3,,,,2010,1A,District,21,SCI
"McLeod H S, McLeod",1,126,4,,,,2010,1A,District,21,SCI
"Martin's Mill HS, Martin's Mill",1,106,5,,,,2010,1A,District,21,SCI
"North Hopkins H S, Sulphur Springs",1,82,6,,,,2010,1A,District,21,SCI
"Big Sandy H S, Big Sandy",1,74,7,,,,2010,1A,District,21,SCI
"Bowie HS, Simms",1,2,8,,,,2010,1A,District,21,SCI
"Hawkins HS, Hawkins",1,-2,9,,,,2010,1A,District,21,SCI
"Avery HS, Avery",1,171,1,10,X,Region,2010,1A,District,21,SOC
"Martin's Mill HS, Martin's Mill",1,154,2,5,X,Alternate,2010,1A,District,21,SOC
"McLeod H S, McLeod",1,114,3,,,,2010,1A,District,21,SOC
"Yantis HS, Yantis",1,112,4,,,,2010,1A,District,21,SOC
"Hawkins HS, Hawkins",1,105,5,,,,2010,1A,District,21,SOC
"North Hopkins H S, Sulphur Springs",1,91,6,,,,2010,1A,District,21,SOC
"Detroit HS, Detroit",1,87,7,,,,2010,1A,District,21,SOC
"Bowie HS, Simms",1,68,8,,,,2010,1A,District,21,SOC
"Big Sandy H S, Big Sandy",1,54,9,,,,2010,1A,District,21,SOC
"North Hopkins H S, Sulphur Springs",1,1,10,X,,2010,1A,District,21,SPE
"Martin's Mill HS, Martin's Mill",1,2,5,X,,2010,1A,District,21,SPE
"Waskom HS, Waskom",1,3,,,,2010,1A,District,21,SPE
"Bowie HS, Simms",1,4,,,,2010,1A,District,21,SPE
"Big Sandy H S, Big Sandy",1,5,,,,2010,1A,District,21,SPE
"Yantis HS, Yantis",1,6,,,,2010,1A,District,21,SPE
"Hawkins HS, Hawkins",1,7,,,,2010,1A,District,21,SPE
"Martin's Mill HS, Martin's Mill",1,240,1,10,X,Region,2010,1A,District,21,SPV
"Yantis HS, Yantis",1,142,2,5,X,Alternate,2010,1A,District,21,SPV
"Waskom HS, Waskom",1,138,3,,,,2010,1A,District,21,SPV
"Hawkins HS, Hawkins",1,107,4,,,,2010,1A,District,21,SPV
"McLeod H S, McLeod",1,95,5,,,,2010,1A,District,21,SPV
"Big Sandy H S, Big Sandy",1,62,6,,,,2010,1A,District,21,SPV
"Roxton H S, Roxton",1,291,1,10,X,Region,2010,1A,District,22,ACC
"Karnack H S, Karnack",1,244,2,5,X,Alternate,2010,1A,District,22,ACC
"Savoy HS, Savoy",1,158,1,10,X,Region,2010,1A,District,22,CAL
"Dodd City HS, Dodd City",1,109,2,5,X,Alternate,2010,1A,District,22,CAL
"Bloomburg HS, Bloomburg",1,103,3,,,,2010,1A,District,22,CAL
"Sulphur Bluff HS, Sulphur Bluff",1,101,4,,,,2010,1A,District,22,CAL
"Saltillo HS, Saltillo",1,96,5,,,,2010,1A,District,22,CAL
"Ector H S, Ector",1,53,6,,,,2010,1A,District,22,CAL
"Miller Grove H S, Cumby",1,50,7,,,,2010,1A,District,22,CAL
"Karnack H S, Karnack",1,0,8,,,,2010,1A,District,22,CAL
"Union Hill H S, Gilmer",1,-52,9,,,,2010,1A,District,22,CAL
"Leveretts Chapel HS, Overton",1,-77,10,,,,2010,1A,District,22,CAL
"Avinger HS, Avinger",1,-170,11,,,,2010,1A,District,22,CAL
"Union Hill H S, Gilmer",2,"Lauren Edwards , Summer Styles",1,20,X,State,2010,1A,District,22,CXD
"Union Hill H S, Gilmer",1,"Xavier Johnson , Jake Johnston",2,16,X,State,2010,1A,District,22,CXD
"Union Hill H S, Gilmer",3,"Steredrick Goodjoint , Nickolas Moses",3,12,X,Alternate,2010,1A,District,22,CXD
"Dodd City HS, Dodd City",1,38,1,10,X,Region,2010,1A,District,22,CIE
"Bloomburg HS, Bloomburg",1,34,2,5,X,Alternate,2010,1A,District,22,CIE
"Avinger HS, Avinger",1,29,3,,,,2010,1A,District,22,CIE
"Savoy HS, Savoy",1,29,3,,,,2010,1A,District,22,CIE
"Sulphur Bluff HS, Sulphur Bluff",1,20,5,,,,2010,1A,District,22,CIE
"Savoy HS, Savoy",1,1,10,X,,2010,1A,District,22,JRN
"Dodd City HS, Dodd City",1,2,5,X,,2010,1A,District,22,JRN
"Saltillo HS, Saltillo",1,3,,,,2010,1A,District,22,JRN
"Union Hill H S, Gilmer",1,4,,,,2010,1A,District,22,JRN
"Sulphur Bluff HS, Sulphur Bluff",1,5,,,,2010,1A,District,22,JRN
"Leveretts Chapel HS, Overton",1,6,,,,2010,1A,District,22,JRN
"Roxton H S, Roxton",1,7,,,,2010,1A,District,22,JRN
"Phoenix Charter, Greenville",1,112,1,10,X,Region,2010,1A,District,22,LIT
"Savoy HS, Savoy",1,102,2,5,X,Alternate,2010,1A,District,22,LIT
"Sulphur Bluff HS, Sulphur Bluff",1,86,3,,,,2010,1A,District,22,LIT
"Ector H S, Ector",1,69,4,,,,2010,1A,District,22,LIT
"Savoy HS, Savoy",1,244,1,10,X,Region,2010,1A,District,22,MTH
"Miller Grove H S, Cumby",1,176,2,5,X,Alternate,2010,1A,District,22,MTH
"Dodd City HS, Dodd City",1,162,3,,,,2010,1A,District,22,MTH
"Sulphur Bluff HS, Sulphur Bluff",1,124,4,,,,2010,1A,District,22,MTH
"Saltillo HS, Saltillo",1,118,5,,,,2010,1A,District,22,MTH
"Bloomburg HS, Bloomburg",1,116,6,,,,2010,1A,District,22,MTH
"Union Hill H S, Gilmer",1,40,7,,,,2010,1A,District,22,MTH
"Avinger HS, Avinger",1,18,8,,,,2010,1A,District,22,MTH
"Savoy HS, Savoy",1,146,1,10,X,Region,2010,1A,District,22,NUM
"Sulphur Bluff HS, Sulphur Bluff",1,135,2,5,X,Alternate,2010,1A,District,22,NUM
"Miller Grove H S, Cumby",1,116,3,,,,2010,1A,District,22,NUM
"Saltillo HS, Saltillo",1,96,4,,,,2010,1A,District,22,NUM
"Ector H S, Ector",1,20,5,,,,2010,1A,District,22,NUM
"Dodd City HS, Dodd City",1,16,6,,,,2010,1A,District,22,NUM
"Union Hill H S, Gilmer",1,-22,7,,,,2010,1A,District,22,NUM
"Bloomburg HS, Bloomburg",1,-54,8,,,,2010,1A,District,22,NUM
"Roxton H S, Roxton",1,-82,9,,,,2010,1A,District,22,NUM
"Savoy HS, Savoy",1,1,38,X,Region,2010,1A,District,22,OAP
"Sulphur Bluff HS, Sulphur Bluff",1,1,40,X,Region,2010,1A,District,22,OAP
"Avinger HS, Avinger",1,3,29,,Alternate,2010,1A,District,22,OAP
"Bloomburg HS, Bloomburg",1,142,1,10,X,Region,2010,1A,District,22,SCI
"Savoy HS, Savoy",1,96,2,5,X,Alternate,2010,1A,District,22,SCI
"Dodd City HS, Dodd City",1,96,3,,,,2010,1A,District,22,SCI
"Avinger HS, Avinger",1,90,4,,,,2010,1A,District,22,SCI
"Roxton H S, Roxton",1,56,5,,,,2010,1A,District,22,SCI
"Phoenix Charter, Greenville",1,54,6,,,,2010,1A,District,22,SCI
"Miller Grove H S, Cumby",1,42,7,,,,2010,1A,District,22,SCI
"Saltillo HS, Saltillo",1,36,8,,,,2010,1A,District,22,SCI
"Ector H S, Ector",1,22,9,,,,2010,1A,District,22,SCI
"Karnack H S, Karnack",1,14,10,,,,2010,1A,District,22,SCI
"Sulphur Bluff HS, Sulphur Bluff",1,14,10,,,,2010,1A,District,22,SCI
"Union Hill H S, Gilmer",1,8,12,,,,2010,1A,District,22,SCI
"Bloomburg HS, Bloomburg",1,131,1,10,X,Region,2010,1A,District,22,SOC
"Savoy HS, Savoy",1,122,2,5,X,Alternate,2010,1A,District,22,SOC
"Dodd City HS, Dodd City",1,112,3,,,,2010,1A,District,22,SOC
"Miller Grove H S, Cumby",1,102,4,,,,2010,1A,District,22,SOC
"Roxton H S, Roxton",1,89,5,,,,2010,1A,District,22,SOC
"Phoenix Charter, Greenville",1,81,6,,,,2010,1A,District,22,SOC
"Saltillo HS, Saltillo",1,81,6,,,,2010,1A,District,22,SOC
"Union Hill H S, Gilmer",1,80,8,,,,2010,1A,District,22,SOC
"Avinger HS, Avinger",1,79,9,,,,2010,1A,District,22,SOC
"Sulphur Bluff HS, Sulphur Bluff",1,61,10,,,,2010,1A,District,22,SOC
"Sulphur Bluff HS, Sulphur Bluff",1,1,10,X,,2010,1A,District,22,SPE
"Savoy HS, Savoy",1,2,5,X,,2010,1A,District,22,SPE
"Union Hill H S, Gilmer",1,3,,,,2010,1A,District,22,SPE
"Dodd City HS, Dodd City",1,4,,,,2010,1A,District,22,SPE
"Roxton H S, Roxton",1,5,,,,2010,1A,District,22,SPE
"Leveretts Chapel HS, Overton",1,6,,,,2010,1A,District,22,SPE
"Bloomburg HS, Bloomburg",1,7,,,,2010,1A,District,22,SPE
"Phoenix Charter, Greenville",1,8,,,,2010,1A,District,22,SPE
"Savoy HS, Savoy",1,167,1,10,X,Region,2010,1A,District,22,SPV
"Dodd City HS, Dodd City",1,112,2,5,X,Alternate,2010,1A,District,22,SPV
"Union Hill H S, Gilmer",1,81,3,,,,2010,1A,District,22,SPV
"Ector H S, Ector",1,77,4,,,,2010,1A,District,22,SPV
"Sulphur Bluff HS, Sulphur Bluff",1,63,5,,,,2010,1A,District,22,SPV
"Roxton H S, Roxton",1,35,6,,,,2010,1A,District,22,SPV
"Karnack H S, Karnack",1,30,7,,,,2010,1A,District,22,SPV
"Alto HS, Alto",1,273,1,10,X,Region,2010,1A,District,23,ACC
"Tenaha HS, Tenaha",1,29,2,5,X,Alternate,2010,1A,District,23,ACC
"Timpson HS, Timpson",1,124,1,10,X,Region,2010,1A,District,23,CAL
"Overton H S, Overton",1,41,2,5,X,Alternate,2010,1A,District,23,CAL
"Beckville HS, Beckville",1,31,3,,,,2010,1A,District,23,CAL
"Martinsville HS, Martinsville",1,26,4,,,,2010,1A,District,23,CAL
"Tenaha HS, Tenaha",1,24,5,,,,2010,1A,District,23,CAL
"Gary H S, Gary",1,20,6,,,,2010,1A,District,23,CAL
"Alto HS, Alto",1,0,7,,,,2010,1A,District,23,CAL
"Joaquin HS, Joaquin",1,-12,8,,,,2010,1A,District,23,CAL
"La Poynor H S, La Rue",1,-21,9,,,,2010,1A,District,23,CAL
"Cushing HS, Cushing",1,-81,10,,,,2010,1A,District,23,CAL
"Overton H S, Overton",2,"Brandon Jackston , Haylee Lowry",1,20,X,State,2010,1A,District,23,CXD
"Overton H S, Overton",1,"Emily McDaniel , Reid Stone",2,16,X,State,2010,1A,District,23,CXD
"Tenaha HS, Tenaha",1,"Reginald Davis , Octavius Griffith",3,12,X,Alternate,2010,1A,District,23,CXD
"Alto HS, Alto",1,46,1,10,X,Region,2010,1A,District,23,CIE
"La Poynor H S, La Rue",1,45,2,5,X,Alternate,2010,1A,District,23,CIE
"Overton H S, Overton",1,1,10,X,,2010,1A,District,23,JRN
"Alto HS, Alto",1,2,5,X,,2010,1A,District,23,JRN
"Joaquin HS, Joaquin",1,3,,,,2010,1A,District,23,JRN
"La Poynor H S, La Rue",1,4,,,,2010,1A,District,23,JRN
"Timpson HS, Timpson",1,5,,,,2010,1A,District,23,JRN
"Cushing HS, Cushing",1,6,,,,2010,1A,District,23,JRN
"Martinsville HS, Martinsville",1,7,,,,2010,1A,District,23,JRN
"Tenaha HS, Tenaha",1,8,,,,2010,1A,District,23,JRN
"Gary H S, Gary",1,9,,,,2010,1A,District,23,JRN
"Beckville HS, Beckville",1,121,1,10,X,Region,2010,1A,District,23,LIT
"Timpson HS, Timpson",1,96,2,5,X,Alternate,2010,1A,District,23,LIT
"Cushing HS, Cushing",1,158,1,10,X,Region,2010,1A,District,23,MTH
"Beckville HS, Beckville",1,118,2,5,X,Alternate,2010,1A,District,23,MTH
"Martinsville HS, Martinsville",1,94,3,,,,2010,1A,District,23,MTH
"Tenaha HS, Tenaha",1,92,4,,,,2010,1A,District,23,MTH
"Alto HS, Alto",1,72,5,,,,2010,1A,District,23,MTH
"La Poynor H S, La Rue",1,54,6,,,,2010,1A,District,23,MTH
"Timpson HS, Timpson",1,52,7,,,,2010,1A,District,23,MTH
"Mount Enterprise H S, Mount Enterprise",1,46,8,,,,2010,1A,District,23,MTH
"Timpson HS, Timpson",1,90,1,10,X,Region,2010,1A,District,23,NUM
"Tenaha HS, Tenaha",1,55,2,5,X,Alternate,2010,1A,District,23,NUM
"Martinsville HS, Martinsville",1,53,3,,,,2010,1A,District,23,NUM
"Joaquin HS, Joaquin",1,46,4,,,,2010,1A,District,23,NUM
"Cushing HS, Cushing",1,32,5,,,,2010,1A,District,23,NUM
"La Poynor H S, La Rue",1,31,6,,,,2010,1A,District,23,NUM
"Alto HS, Alto",1,4,7,,,,2010,1A,District,23,NUM
"Beckville HS, Beckville",1,-29,8,,,,2010,1A,District,23,NUM
"Mount Enterprise H S, Mount Enterprise",1,1,42,X,Region,2010,1A,District,23,OAP
"Beckville HS, Beckville",1,1,32,X,Region,2010,1A,District,23,OAP
"Timpson HS, Timpson",1,3,25,,Alternate,2010,1A,District,23,OAP
"Martinsville HS, Martinsville",1,164,1,10,X,Region,2010,1A,District,23,SCI
"Beckville HS, Beckville",1,110,2,5,X,Alternate,2010,1A,District,23,SCI
"Cushing HS, Cushing",1,106,3,,,,2010,1A,District,23,SCI
"La Poynor H S, La Rue",1,72,4,,,,2010,1A,District,23,SCI
"Timpson HS, Timpson",1,38,5,,,,2010,1A,District,23,SCI
"Tenaha HS, Tenaha",1,32,6,,,,2010,1A,District,23,SCI
"Alto HS, Alto",1,-20,7,,,,2010,1A,District,23,SCI
"Gary H S, Gary",1,-24,8,,,,2010,1A,District,23,SCI
"Timpson HS, Timpson",1,138,1,10,X,Region,2010,1A,District,23,SOC
"La Poynor H S, La Rue",1,127,2,5,X,Alternate,2010,1A,District,23,SOC
"Dan Chadwick HS, Longview",1,85,3,,,,2010,1A,District,23,SOC
"Tenaha HS, Tenaha",1,85,3,,,,2010,1A,District,23,SOC
"Cushing HS, Cushing",1,77,5,,,,2010,1A,District,23,SOC
"Joaquin HS, Joaquin",1,71,6,,,,2010,1A,District,23,SOC
"Beckville HS, Beckville",1,69,7,,,,2010,1A,District,23,SOC
"Overton H S, Overton",1,1,10,X,,2010,1A,District,23,SPE
"Timpson HS, Timpson",1,2,5,X,,2010,1A,District,23,SPE
"Alto HS, Alto",1,3,,,,2010,1A,District,23,SPE
"Cushing HS, Cushing",1,4,,,,2010,1A,District,23,SPE
"La Poynor H S, La Rue",1,5,,,,2010,1A,District,23,SPE
"Joaquin HS, Joaquin",1,6,,,,2010,1A,District,23,SPE
"Mount Enterprise H S, Mount Enterprise",1,7,,,,2010,1A,District,23,SPE
