School,Team,Score,Place,Points,Medal,Advance,Year,Conference,Level,Bracket,Event
"Lingleville H S, Lingleville",1,61,5,,,,2013,1A,District,16,SPV
"Strawn H S, Strawn",1,59,6,,,,2013,1A,District,16,SPV
"Trenton HS, Trenton",1,370,1,10,X,Region,2013,1A,District,17,ACC
"Detroit HS, Detroit",1,250,2,5,X,Alternate,2013,1A,District,17,ACC
"Blue Ridge HS, Blue Ridge",1,165,3,,,,2013,1A,District,17,ACC
"North Hopkins H S, Sulphur Springs",1,125,4,,,,2013,1A,District,17,ACC
"Honey Grove HS, Honey Grove",1,492,1,10,X,Region,2013,1A,District,17,CAL
"Avery HS, Avery",1,239,2,5,X,Alternate,2013,1A,District,17,CAL
"McLeod H S, McLeod",1,191,3,,,,2013,1A,District,17,CAL
"North Hopkins H S, Sulphur Springs",1,155,4,,,,2013,1A,District,17,CAL
"Cumby H S, Cumby",1,124,5,,,,2013,1A,District,17,CAL
"Bowie HS, Simms",1,75,6,,,,2013,1A,District,17,CAL
"Blue Ridge HS, Blue Ridge",1,64,7,,,,2013,1A,District,17,CAL
"Rayburn H S, Ivanhoe",1,37,8,,,,2013,1A,District,17,CAL
"Rayburn H S, Ivanhoe",1,286,1,20,X,Region,2013,1A,District,17,CSC
"North Hopkins H S, Sulphur Springs",1,40,2,16,X,Alternate,2013,1A,District,17,CSC
"Honey Grove HS, Honey Grove",1,"Maricela Coronado , Albert Maldonado",1,20,X,State,2013,1A,District,17,CXD
"Blue Ridge HS, Blue Ridge",1,"Emily Bailey , Charley McGill",2,16,X,State,2013,1A,District,17,CXD
"North Hopkins H S, Sulphur Springs",2,"Alexus Garcia , Alex Roller",3,12,X,Alternate,2013,1A,District,17,CXD
"Blue Ridge HS, Blue Ridge",2,"Tylon Hitzfeld , Bethany Hollis",4,10,X,,2013,1A,District,17,CXD
"Detroit HS, Detroit",1,56,1,10,X,Region,2013,1A,District,17,CIE
"Trenton HS, Trenton",1,50,2,5,X,Alternate,2013,1A,District,17,CIE
"Cumby H S, Cumby",1,48,3,,,,2013,1A,District,17,CIE
"Bowie HS, Simms",1,42,4,,,,2013,1A,District,17,CIE
"Rayburn H S, Ivanhoe",1,35,5,,,,2013,1A,District,17,CIE
"North Hopkins H S, Sulphur Springs",1,34,6,,,,2013,1A,District,17,CIE
"Blue Ridge HS, Blue Ridge",1,32,7,,,,2013,1A,District,17,CIE
"Honey Grove HS, Honey Grove",1,1,10,X,,2013,1A,District,17,JRN
"Rayburn H S, Ivanhoe",1,2,5,X,,2013,1A,District,17,JRN
"North Hopkins H S, Sulphur Springs",1,3,,,,2013,1A,District,17,JRN
"Cumby H S, Cumby",1,4,,,,2013,1A,District,17,JRN
"Blue Ridge HS, Blue Ridge",1,5,,,,2013,1A,District,17,JRN
"Wolfe City HS, Wolfe City",1,6,,,,2013,1A,District,17,JRN
"Trenton HS, Trenton",1,6,,,,2013,1A,District,17,JRN
"Avery HS, Avery",1,8,,,,2013,1A,District,17,JRN
"Blue Ridge HS, Blue Ridge",1,166,1,10,X,Region,2013,1A,District,17,LIT
"Wolfe City HS, Wolfe City",1,135,2,5,X,Alternate,2013,1A,District,17,LIT
"Honey Grove HS, Honey Grove",1,134,3,,,,2013,1A,District,17,LIT
"Cumby H S, Cumby",1,133,4,,,,2013,1A,District,17,LIT
"Bland HS, Merit",1,125,5,,,,2013,1A,District,17,LIT
"North Hopkins H S, Sulphur Springs",1,115,6,,,,2013,1A,District,17,LIT
"Honey Grove HS, Honey Grove",1,170,1,10,X,Region,2013,1A,District,17,MTH
"Avery HS, Avery",1,154,2,5,X,Alternate,2013,1A,District,17,MTH
"Trenton HS, Trenton",1,138,3,,,,2013,1A,District,17,MTH
"Blue Ridge HS, Blue Ridge",1,86,4,,,,2013,1A,District,17,MTH
"Bowie HS, Simms",1,80,5,,,,2013,1A,District,17,MTH
"Rayburn H S, Ivanhoe",1,80,5,,,,2013,1A,District,17,MTH
"Cumby H S, Cumby",1,70,7,,,,2013,1A,District,17,MTH
"North Hopkins H S, Sulphur Springs",1,62,8,,,,2013,1A,District,17,MTH
"McLeod H S, McLeod",1,60,9,,,,2013,1A,District,17,MTH
"Detroit HS, Detroit",1,26,10,,,,2013,1A,District,17,MTH
"Celeste HS, Celeste",1,-42,11,,,,2013,1A,District,17,MTH
"Honey Grove HS, Honey Grove",1,261,1,10,X,Region,2013,1A,District,17,NUM
"Avery HS, Avery",1,121,2,5,X,Alternate,2013,1A,District,17,NUM
"Celeste HS, Celeste",1,121,3,,,,2013,1A,District,17,NUM
"Blue Ridge HS, Blue Ridge",1,118,4,,,,2013,1A,District,17,NUM
"North Hopkins H S, Sulphur Springs",1,102,5,,,,2013,1A,District,17,NUM
"Detroit HS, Detroit",1,94,6,,,,2013,1A,District,17,NUM
"Bowie HS, Simms",1,82,7,,,,2013,1A,District,17,NUM
"McLeod H S, McLeod",1,82,7,,,,2013,1A,District,17,NUM
"Cumby H S, Cumby",1,31,9,,,,2013,1A,District,17,NUM
"Bowie HS, Simms",1,1,38,X,Region,2013,1A,District,17,OAP
"Rayburn H S, Ivanhoe",1,1,30,X,Region,2013,1A,District,17,OAP
"North Hopkins H S, Sulphur Springs",1,3,29,,Alternate,2013,1A,District,17,OAP
"Trenton HS, Trenton",1,304,1,10,X,Region,2013,1A,District,17,SCI
"Avery HS, Avery",1,274,2,5,X,Alternate,2013,1A,District,17,SCI
"Honey Grove HS, Honey Grove",1,108,3,,,,2013,1A,District,17,SCI
"Bowie HS, Simms",1,82,4,,,,2013,1A,District,17,SCI
"Wolfe City HS, Wolfe City",1,72,5,,,,2013,1A,District,17,SCI
"Blue Ridge HS, Blue Ridge",1,64,6,,,,2013,1A,District,17,SCI
"Cumby H S, Cumby",1,56,7,,,,2013,1A,District,17,SCI
"Detroit HS, Detroit",1,48,8,,,,2013,1A,District,17,SCI
"North Hopkins H S, Sulphur Springs",1,42,9,,,,2013,1A,District,17,SCI
"McLeod H S, McLeod",1,30,10,,,,2013,1A,District,17,SCI
"Bland HS, Merit",1,26,11,,,,2013,1A,District,17,SCI
"Blue Ridge HS, Blue Ridge",1,91,1,10,X,Region,2013,1A,District,17,SOC
"Honey Grove HS, Honey Grove",1,85,2,5,X,Alternate,2013,1A,District,17,SOC
"Rayburn H S, Ivanhoe",1,80,3,,,,2013,1A,District,17,SOC
"Bland HS, Merit",1,79,4,,,,2013,1A,District,17,SOC
"North Hopkins H S, Sulphur Springs",1,76,5,,,,2013,1A,District,17,SOC
"North Hopkins H S, Sulphur Springs",1,1,10,X,,2013,1A,District,17,SPE
"Honey Grove HS, Honey Grove",1,2,5,X,,2013,1A,District,17,SPE
"Trenton HS, Trenton",1,3,,,,2013,1A,District,17,SPE
"Blue Ridge HS, Blue Ridge",1,4,,,,2013,1A,District,17,SPE
"Wolfe City HS, Wolfe City",1,5,,,,2013,1A,District,17,SPE
"Celeste HS, Celeste",1,6,,,,2013,1A,District,17,SPE
"McLeod H S, McLeod",1,7,,,,2013,1A,District,17,SPE
"Cumby H S, Cumby",1,8,,,,2013,1A,District,17,SPE
"Detroit HS, Detroit",1,9,,,,2013,1A,District,17,SPE
"McLeod H S, McLeod",1,105,1,10,X,Region,2013,1A,District,17,SPV
"North Hopkins H S, Sulphur Springs",1,102,2,5,X,Alternate,2013,1A,District,17,SPV
"Honey Grove HS, Honey Grove",1,101,3,,,,2013,1A,District,17,SPV
"Bland HS, Merit",1,96,4,,,,2013,1A,District,17,SPV
"Trenton HS, Trenton",1,89,5,,,,2013,1A,District,17,SPV
"Rayburn H S, Ivanhoe",1,83,6,,,,2013,1A,District,17,SPV
"Avery HS, Avery",1,82,7,,,,2013,1A,District,17,SPV
"Blue Ridge HS, Blue Ridge",1,80,8,,,,2013,1A,District,17,SPV
"Bowie HS, Simms",1,76,9,,,,2013,1A,District,17,SPV
"Wolfe City HS, Wolfe City",1,62,10,,,,2013,1A,District,17,SPV
"Roxton H S, Roxton",1,185,1,10,X,Region,2013,1A,District,18,ACC
"Savoy HS, Savoy",1,362,1,10,X,Region,2013,1A,District,18,CAL
"Dodd City HS, Dodd City",1,180,2,5,X,Alternate,2013,1A,District,18,CAL
"Saltillo HS, Saltillo",1,45,3,,,,2013,1A,District,18,CAL
"Ector H S, Ector",1,29,4,,,,2013,1A,District,18,CAL
"Sulphur Bluff HS, Sulphur Bluff",1,8,5,,,,2013,1A,District,18,CAL
"Roxton H S, Roxton",1,-29,6,,,,2013,1A,District,18,CAL
"Bloomburg HS, Bloomburg",1,-95,7,,,,2013,1A,District,18,CAL
"Union Hill H S, Gilmer",1,-107,8,,,,2013,1A,District,18,CAL
"Savoy HS, Savoy",1,78,1,20,X,Region,2013,1A,District,18,CSC
"Union Hill H S, Gilmer",1,"Tyler Cook , Datravon Duffey",1,20,X,State,2013,1A,District,18,CXD
"Union Hill H S, Gilmer",2,"Kayla Campbell , Katelyn Grunden",2,16,X,State,2013,1A,District,18,CXD
"Savoy HS, Savoy",1,52,1,10,X,Region,2013,1A,District,18,CIE
"Saltillo HS, Saltillo",1,49,2,5,X,Alternate,2013,1A,District,18,CIE
"Bloomburg HS, Bloomburg",1,44,3,,,,2013,1A,District,18,CIE
"Dodd City HS, Dodd City",1,42,4,,,,2013,1A,District,18,CIE
"Ector H S, Ector",1,37,5,,,,2013,1A,District,18,CIE
"Avinger HS, Avinger",1,32,6,,,,2013,1A,District,18,CIE
"Savoy HS, Savoy",1,1,10,X,,2013,1A,District,18,JRN
"Sulphur Bluff HS, Sulphur Bluff",1,2,5,X,,2013,1A,District,18,JRN
"Saltillo HS, Saltillo",1,3,,,,2013,1A,District,18,JRN
"Dodd City HS, Dodd City",1,4,,,,2013,1A,District,18,JRN
"Roxton H S, Roxton",1,5,,,,2013,1A,District,18,JRN
"Union Hill H S, Gilmer",1,6,,,,2013,1A,District,18,JRN
"Bloomburg HS, Bloomburg",1,7,,,,2013,1A,District,18,JRN
"Leveretts Chapel HS, Overton",1,8,,,,2013,1A,District,18,JRN
"Avinger HS, Avinger",1,8,,,,2013,1A,District,18,JRN
"Savoy HS, Savoy",1,114,1,10,X,Region,2013,1A,District,18,LIT
"Fannindel HS, Ladonia",1,60,2,5,X,Alternate,2013,1A,District,18,LIT
"Savoy HS, Savoy",1,458,1,10,X,Region,2013,1A,District,18,MTH
"Sulphur Bluff HS, Sulphur Bluff",1,138,2,5,X,Alternate,2013,1A,District,18,MTH
"Saltillo HS, Saltillo",1,104,3,,,,2013,1A,District,18,MTH
"Dodd City HS, Dodd City",1,74,4,,,,2013,1A,District,18,MTH
"Union Hill H S, Gilmer",1,68,5,,,,2013,1A,District,18,MTH
"Bloomburg HS, Bloomburg",1,48,6,,,,2013,1A,District,18,MTH
"Roxton H S, Roxton",1,36,7,,,,2013,1A,District,18,MTH
"Savoy HS, Savoy",1,162,1,10,X,Region,2013,1A,District,18,NUM
"Sulphur Bluff HS, Sulphur Bluff",1,118,2,5,X,Alternate,2013,1A,District,18,NUM
"Saltillo HS, Saltillo",1,93,3,,,,2013,1A,District,18,NUM
"Dodd City HS, Dodd City",1,82,4,,,,2013,1A,District,18,NUM
"Ector H S, Ector",1,61,5,,,,2013,1A,District,18,NUM
"Avinger HS, Avinger",1,25,6,,,,2013,1A,District,18,NUM
"Roxton H S, Roxton",1,25,6,,,,2013,1A,District,18,NUM
"Union Hill H S, Gilmer",1,20,8,,,,2013,1A,District,18,NUM
"Leveretts Chapel HS, Overton",1,-453,9,,,,2013,1A,District,18,NUM
"Avinger HS, Avinger",1,1,30,X,Region,2013,1A,District,18,OAP
"Savoy HS, Savoy",1,1,36,X,Region,2013,1A,District,18,OAP
"Sulphur Bluff HS, Sulphur Bluff",1,3,35,,Alternate,2013,1A,District,18,OAP
"Savoy HS, Savoy",1,166,1,10,X,Region,2013,1A,District,18,SCI
"Saltillo HS, Saltillo",1,136,2,5,X,Alternate,2013,1A,District,18,SCI
"Dodd City HS, Dodd City",1,128,3,,,,2013,1A,District,18,SCI
"Ector H S, Ector",1,92,4,,,,2013,1A,District,18,SCI
"Bloomburg HS, Bloomburg",1,68,5,,,,2013,1A,District,18,SCI
"Avinger HS, Avinger",1,42,6,,,,2013,1A,District,18,SCI
"Roxton H S, Roxton",1,40,7,,,,2013,1A,District,18,SCI
"Sulphur Bluff HS, Sulphur Bluff",1,-6,8,,,,2013,1A,District,18,SCI
"Union Hill H S, Gilmer",1,-18,9,,,,2013,1A,District,18,SCI
"Savoy HS, Savoy",1,155,1,10,X,Region,2013,1A,District,18,SOC
"Bloomburg HS, Bloomburg",1,78,2,5,X,Alternate,2013,1A,District,18,SOC
"Ector H S, Ector",1,76,3,,,,2013,1A,District,18,SOC
"Avinger HS, Avinger",1,74,4,,,,2013,1A,District,18,SOC
"Saltillo HS, Saltillo",1,70,5,,,,2013,1A,District,18,SOC
"Union Hill H S, Gilmer",1,66,6,,,,2013,1A,District,18,SOC
"Dodd City HS, Dodd City",1,62,7,,,,2013,1A,District,18,SOC
"Sulphur Bluff HS, Sulphur Bluff",1,59,8,,,,2013,1A,District,18,SOC
"Sulphur Bluff HS, Sulphur Bluff",1,1,10,X,,2013,1A,District,18,SPE
"Union Hill H S, Gilmer",1,2,5,X,,2013,1A,District,18,SPE
"Savoy HS, Savoy",1,3,,,,2013,1A,District,18,SPE
"Saltillo HS, Saltillo",1,4,,,,2013,1A,District,18,SPE
"Roxton H S, Roxton",1,5,,,,2013,1A,District,18,SPE
"Bloomburg HS, Bloomburg",1,6,,,,2013,1A,District,18,SPE
"Savoy HS, Savoy",1,200,1,10,X,Region,2013,1A,District,18,SPV
"Bloomburg HS, Bloomburg",1,102,2,5,X,Alternate,2013,1A,District,18,SPV
"Fannindel HS, Ladonia",1,97,3,,,,2013,1A,District,18,SPV
"Dodd City HS, Dodd City",1,96,4,,,,2013,1A,District,18,SPV
"Roxton H S, Roxton",1,95,5,,,,2013,1A,District,18,SPV
"Sulphur Bluff HS, Sulphur Bluff",1,92,6,,,,2013,1A,District,18,SPV
"Saltillo HS, Saltillo",1,87,7,,,,2013,1A,District,18,SPV
"Leveretts Chapel HS, Overton",1,75,8,,,,2013,1A,District,18,SPV
"Union Hill H S, Gilmer",1,60,9,,,,2013,1A,District,18,SPV
"Martin's Mill HS, Martin's Mill",1,453,1,10,X,Region,2013,1A,District,19,ACC
"Kerens H S, Kerens",1,278,2,5,X,Alternate,2013,1A,District,19,ACC
"Cayuga HS, Cayuga",1,222,1,10,X,Region,2013,1A,District,19,CAL
"Big Sandy H S, Big Sandy",1,219,2,5,X,Alternate,2013,1A,District,19,CAL
"Martin's Mill HS, Martin's Mill",1,117,3,,,,2013,1A,District,19,CAL
"Beckville HS, Beckville",1,103,4,,,,2013,1A,District,19,CAL
"Wortham HS, Wortham",1,19,5,,,,2013,1A,District,19,CAL
"Kerens H S, Kerens",1,15,6,,,,2013,1A,District,19,CAL
"Hubbard HS, Hubbard",1,-115,7,,,,2013,1A,District,19,CAL
"Martin's Mill HS, Martin's Mill",1,642,1,20,X,Region,2013,1A,District,19,CSC
"Wortham HS, Wortham",1,-20,2,16,X,Alternate,2013,1A,District,19,CSC
"Hubbard HS, Hubbard",1,-44,3,12,X,,2013,1A,District,19,CSC
"Martin's Mill HS, Martin's Mill",1,"Hanna Jumper , Lydiah Yager",1,20,X,State,2013,1A,District,19,CXD
"Martin's Mill HS, Martin's Mill",2,"Hunter Bennett , Peyton Bettencourt",2,16,X,State,2013,1A,District,19,CXD
"Martin's Mill HS, Martin's Mill",3,"Devin Lee , Chandler Osborne",3,12,X,Alternate,2013,1A,District,19,CXD
"Dan Chadwick HS, Longview",1,54,1,10,X,Region,2013,1A,District,19,CIE
"Martin's Mill HS, Martin's Mill",1,47,2,5,X,Alternate,2013,1A,District,19,CIE
"Kerens H S, Kerens",1,47,3,,,,2013,1A,District,19,CIE
"Beckville HS, Beckville",1,46,4,,,,2013,1A,District,19,CIE
"Cayuga HS, Cayuga",1,34,5,,,,2013,1A,District,19,CIE
"Martin's Mill HS, Martin's Mill",1,1,10,X,,2013,1A,District,19,JRN
"Overton H S, Overton",1,2,5,X,,2013,1A,District,19,JRN
"Harleton H S, Harleton",1,3,,,,2013,1A,District,19,JRN
"Big Sandy H S, Big Sandy",1,4,,,,2013,1A,District,19,JRN
"Dan Chadwick HS, Longview",1,4,,,,2013,1A,District,19,JRN
"Wortham HS, Wortham",1,4,,,,2013,1A,District,19,JRN
"Martin's Mill HS, Martin's Mill",1,226,1,10,X,Region,2013,1A,District,19,LIT
"Big Sandy H S, Big Sandy",1,157,2,5,X,Alternate,2013,1A,District,19,LIT
"Beckville HS, Beckville",1,136,3,,,,2013,1A,District,19,LIT
"Harleton H S, Harleton",1,116,4,,,,2013,1A,District,19,LIT
"Dan Chadwick HS, Longview",1,114,5,,,,2013,1A,District,19,LIT
"Big Sandy H S, Big Sandy",1,226,1,10,X,Region,2013,1A,District,19,MTH
"Beckville HS, Beckville",1,176,2,5,X,Alternate,2013,1A,District,19,MTH
"Martin's Mill HS, Martin's Mill",1,148,3,,,,2013,1A,District,19,MTH
"Dan Chadwick HS, Longview",1,118,4,,,,2013,1A,District,19,MTH
"Hubbard HS, Hubbard",1,106,5,,,,2013,1A,District,19,MTH
"Wortham HS, Wortham",1,72,6,,,,2013,1A,District,19,MTH
"Kerens H S, Kerens",1,64,7,,,,2013,1A,District,19,MTH
"Cayuga HS, Cayuga",1,185,1,10,X,Region,2013,1A,District,19,NUM
"Dan Chadwick HS, Longview",1,84,2,5,X,Alternate,2013,1A,District,19,NUM
"Martin's Mill HS, Martin's Mill",1,83,3,,,,2013,1A,District,19,NUM
"Wortham HS, Wortham",1,63,4,,,,2013,1A,District,19,NUM
"Harleton H S, Harleton",1,61,5,,,,2013,1A,District,19,NUM
"Beckville HS, Beckville",1,53,6,,,,2013,1A,District,19,NUM
"Hubbard HS, Hubbard",1,26,7,,,,2013,1A,District,19,NUM
"Wortham HS, Wortham",1,1,40,X,Region,2013,1A,District,19,OAP
"Harleton H S, Harleton",1,1,32,X,Region,2013,1A,District,19,OAP
"Kerens H S, Kerens",1,3,31,,Alternate,2013,1A,District,19,OAP
"Cayuga HS, Cayuga",1,184,1,10,X,Region,2013,1A,District,19,SCI
"Big Sandy H S, Big Sandy",1,158,2,5,X,Alternate,2013,1A,District,19,SCI
"Beckville HS, Beckville",1,80,3,,,,2013,1A,District,19,SCI
"Wortham HS, Wortham",1,80,3,,,,2013,1A,District,19,SCI
"Martin's Mill HS, Martin's Mill",1,78,5,,,,2013,1A,District,19,SCI
"Dan Chadwick HS, Longview",1,62,6,,,,2013,1A,District,19,SCI
"Hubbard HS, Hubbard",1,56,7,,,,2013,1A,District,19,SCI
"Martin's Mill HS, Martin's Mill",1,109,1,10,X,Region,2013,1A,District,19,SOC
"Dan Chadwick HS, Longview",1,90,2,5,X,Alternate,2013,1A,District,19,SOC
"Cayuga HS, Cayuga",1,77,3,,,,2013,1A,District,19,SOC
"Wortham HS, Wortham",1,55,4,,,,2013,1A,District,19,SOC
"Martin's Mill HS, Martin's Mill",1,1,10,X,,2013,1A,District,19,SPE
"Big Sandy H S, Big Sandy",1,2,5,X,,2013,1A,District,19,SPE
"Kerens H S, Kerens",1,3,,,,2013,1A,District,19,SPE
"Beckville HS, Beckville",1,4,,,,2013,1A,District,19,SPE
"Dan Chadwick HS, Longview",1,5,,,,2013,1A,District,19,SPE
"Martin's Mill HS, Martin's Mill",1,207,1,10,X,Region,2013,1A,District,19,SPV
"Hubbard HS, Hubbard",1,123,2,5,X,Alternate,2013,1A,District,19,SPV
"Beckville HS, Beckville",1,102,3,,,,2013,1A,District,19,SPV
"Harleton H S, Harleton",1,96,4,,,,2013,1A,District,19,SPV
"Dan Chadwick HS, Longview",1,57,5,,,,2013,1A,District,19,SPV
"Abbott HS, Abbott",1,441,1,10,X,Region,2013,1A,District,20,ACC
"Frost HS, Frost",1,221,2,5,X,Alternate,2013,1A,District,20,ACC
"Kopperl H S, Kopperl",1,75,3,,,,2013,1A,District,20,ACC
"Abbott HS, Abbott",1,247,1,10,X,Region,2013,1A,District,20,CAL
"Bynum HS, Bynum",1,231,2,5,X,Alternate,2013,1A,District,20,CAL
"Frost HS, Frost",1,174,3,,,,2013,1A,District,20,CAL
"Kopperl H S, Kopperl",1,22,4,,,,2013,1A,District,20,CAL
"Walnut Springs HS, Walnut Springs",1,5,5,,,,2013,1A,District,20,CAL
"Blum HS, Blum",1,0,6,,,,2013,1A,District,20,CAL
"Penelope H S, Penelope",1,-76,7,,,,2013,1A,District,20,CAL
"Bynum HS, Bynum",1,218,1,20,X,Region,2013,1A,District,20,CSC
"Blum HS, Blum",1,18,2,16,X,Alternate,2013,1A,District,20,CSC
"Abbott HS, Abbott",1,45,1,10,X,Region,2013,1A,District,20,CIE
"Covington HS, Covington",1,39,2,5,X,Alternate,2013,1A,District,20,CIE
"Kopperl H S, Kopperl",1,37,3,,,,2013,1A,District,20,CIE
"Morgan H S, Morgan",1,33,4,,,,2013,1A,District,20,CIE
"Penelope H S, Penelope",1,33,4,,,,2013,1A,District,20,CIE
"Frost HS, Frost",1,31,6,,,,2013,1A,District,20,CIE
"Abbott HS, Abbott",1,1,10,X,,2013,1A,District,20,JRN
"Penelope H S, Penelope",1,2,5,X,,2013,1A,District,20,JRN
"Kopperl H S, Kopperl",1,3,,,,2013,1A,District,20,JRN
"Frost HS, Frost",1,4,,,,2013,1A,District,20,JRN
"Aquilla HS, Aquilla",1,5,,,,2013,1A,District,20,JRN
"Blum HS, Blum",1,6,,,,2013,1A,District,20,JRN
"Mount Calm HS, Mount Calm",1,6,,,,2013,1A,District,20,JRN
"Abbott HS, Abbott",1,122,1,10,X,Region,2013,1A,District,20,LIT
"Blum HS, Blum",1,92,2,5,X,Alternate,2013,1A,District,20,LIT
"Penelope H S, Penelope",1,85,3,,,,2013,1A,District,20,LIT
"Bynum HS, Bynum",1,146,1,10,X,Region,2013,1A,District,20,MTH
"Abbott HS, Abbott",1,126,2,5,X,Alternate,2013,1A,District,20,MTH
"Blum HS, Blum",1,92,3,,,,2013,1A,District,20,MTH
"Frost HS, Frost",1,90,4,,,,2013,1A,District,20,MTH
"Kopperl H S, Kopperl",1,62,5,,,,2013,1A,District,20,MTH
"Penelope H S, Penelope",1,54,6,,,,2013,1A,District,20,MTH
"Walnut Springs HS, Walnut Springs",1,22,7,,,,2013,1A,District,20,MTH
"Bynum HS, Bynum",1,192,1,10,X,Region,2013,1A,District,20,NUM
"Frost HS, Frost",1,119,2,5,X,Alternate,2013,1A,District,20,NUM
"Abbott HS, Abbott",1,88,3,,,,2013,1A,District,20,NUM
"Blum HS, Blum",1,81,4,,,,2013,1A,District,20,NUM
"Penelope H S, Penelope",1,56,5,,,,2013,1A,District,20,NUM
"Kopperl H S, Kopperl",1,20,6,,,,2013,1A,District,20,NUM
"Walnut Springs HS, Walnut Springs",1,14,7,,,,2013,1A,District,20,NUM
"Abbott HS, Abbott",1,1,50,X,Region,2013,1A,District,20,OAP
"Penelope H S, Penelope",1,1,36,X,Region,2013,1A,District,20,OAP
"Frost HS, Frost",1,3,23,,Alternate,2013,1A,District,20,OAP
"Bynum HS, Bynum",1,196,1,10,X,Region,2013,1A,District,20,SCI
"Abbott HS, Abbott",1,106,2,5,X,Alternate,2013,1A,District,20,SCI
"Kopperl H S, Kopperl",1,96,3,,,,2013,1A,District,20,SCI
"Penelope H S, Penelope",1,94,4,,,,2013,1A,District,20,SCI
"Frost HS, Frost",1,82,5,,,,2013,1A,District,20,SCI
"Walnut Springs HS, Walnut Springs",1,50,6,,,,2013,1A,District,20,SCI
"Aquilla HS, Aquilla",1,38,7,,,,2013,1A,District,20,SCI
"Covington HS, Covington",1,14,8,,,,2013,1A,District,20,SCI
"Blum HS, Blum",1,6,9,,,,2013,1A,District,20,SCI
"Covington HS, Covington",1,91,1,10,X,Region,2013,1A,District,20,SOC
"Penelope H S, Penelope",1,85,2,5,X,Alternate,2013,1A,District,20,SOC
"Aquilla HS, Aquilla",1,79,3,,,,2013,1A,District,20,SOC
"Kopperl H S, Kopperl",1,67,4,,,,2013,1A,District,20,SOC
"Abbott HS, Abbott",1,63,5,,,,2013,1A,District,20,SOC
"Blum HS, Blum",1,58,6,,,,2013,1A,District,20,SOC
"Abbott HS, Abbott",1,1,10,X,,2013,1A,District,20,SPE
"Penelope H S, Penelope",1,2,5,X,,2013,1A,District,20,SPE
"Frost HS, Frost",1,3,,,,2013,1A,District,20,SPE
"Blum HS, Blum",1,4,,,,2013,1A,District,20,SPE
"Kopperl H S, Kopperl",1,5,,,,2013,1A,District,20,SPE
"Bynum HS, Bynum",1,6,,,,2013,1A,District,20,SPE
"Covington HS, Covington",1,6,,,,2013,1A,District,20,SPE
"Covington HS, Covington",1,121,1,10,X,Region,2013,1A,District,20,SPV
"Bynum HS, Bynum",1,116,2,5,X,Alternate,2013,1A,District,20,SPV
"Kopperl H S, Kopperl",1,105,3,,,,2013,1A,District,20,SPV
"Penelope H S, Penelope",1,101,4,,,,2013,1A,District,20,SPV
"Abbott HS, Abbott",1,94,5,,,,2013,1A,District,20,SPV
"Frost HS, Frost",1,53,6,,,,2013,1A,District,20,SPV
"Blum HS, Blum",1,20,7,,,,2013,1A,District,20,SPV
"Aquilla HS, Aquilla",1,8,8,,,,2013,1A,District,20,SPV
"Shelbyville H S, Shelbyville",1,204,1,10,X,Region,2013,1A,District,21,ACC
"Alto HS, Alto",1,109,2,5,X,Alternate,2013,1A,District,21,ACC
"Martinsville HS, Martinsville",1,181,1,10,X,Region,2013,1A,District,21,CAL
"Cushing HS, Cushing",1,157,2,5,X,Alternate,2013,1A,District,21,CAL
"Shelbyville H S, Shelbyville",1,143,3,,,,2013,1A,District,21,CAL
"Joaquin HS, Joaquin",1,142,4,,,,2013,1A,District,21,CAL
"Wells HS, Wells",1,109,5,,,,2013,1A,District,21,CAL
"Timpson HS, Timpson",1,58,6,,,,2013,1A,District,21,CAL
"Neches H S, Neches",1,-17,7,,,,2013,1A,District,21,CAL
"New Summerfield H S, New Summerfield",1,-53,8,,,,2013,1A,District,21,CAL
"Alto HS, Alto",1,-59,9,,,,2013,1A,District,21,CAL
"Shelbyville H S, Shelbyville",1,-14,1,20,X,Region,2013,1A,District,21,CSC
"Timpson HS, Timpson",1,"Cade Archer , Ruston Bush",1,20,X,State,2013,1A,District,21,CXD
"Shelbyville H S, Shelbyville",1,"Harlie Hagler , Dexter Vaughn",2,16,X,State,2013,1A,District,21,CXD
"Timpson HS, Timpson",2,"Jace Archer , Dillon Hendricks",3,12,X,Alternate,2013,1A,District,21,CXD
"Shelbyville H S, Shelbyville",2,"Caleigh Sparks , Sam Windham",4,10,X,,2013,1A,District,21,CXD
"Joaquin HS, Joaquin",1,43,1,10,X,Region,2013,1A,District,21,CIE
"Timpson HS, Timpson",1,43,2,5,X,Alternate,2013,1A,District,21,CIE
"Shelbyville H S, Shelbyville",1,42,3,,,,2013,1A,District,21,CIE
"Alto HS, Alto",1,36,4,,,,2013,1A,District,21,CIE
"Wells HS, Wells",1,35,5,,,,2013,1A,District,21,CIE
"Shelbyville H S, Shelbyville",1,1,10,X,,2013,1A,District,21,JRN
"Alto HS, Alto",1,2,5,X,,2013,1A,District,21,JRN
"Cushing HS, Cushing",1,3,,,,2013,1A,District,21,JRN
"Wells HS, Wells",1,3,,,,2013,1A,District,21,JRN
"Timpson HS, Timpson",1,5,,,,2013,1A,District,21,JRN
"Gary H S, Gary",1,5,,,,2013,1A,District,21,JRN
"Cushing HS, Cushing",1,162,1,10,X,Region,2013,1A,District,21,LIT
"Shelbyville H S, Shelbyville",1,161,2,5,X,Alternate,2013,1A,District,21,LIT
"Alto HS, Alto",1,150,3,,,,2013,1A,District,21,LIT
