School,Team,Score,Place,Points,Medal,Advance,Year,Conference,Level,Bracket,Event
"Bruni H S, Bruni",1,3,,,,2004,1A,District,32,SPE
"Ben Bolt H S, Ben Bolt",1,4,,,,2004,1A,District,32,SPE
"Woodsboro H S, Woodsboro",1,5,,,,2004,1A,District,32,SPE
"Benavides H S, Benavides",1,6,,,,2004,1A,District,32,SPE
"Bruni H S, Bruni",1,175,1,10,X,Region,2004,1A,District,32,SPV
"Port Aransas H S, Port Aransas",1,167,2,5,X,Alternate,2004,1A,District,32,SPV
"Pettus H S, Pettus",1,161,3,,,,2004,1A,District,32,SPV
"Academy H S, Kingsville",1,151,4,,,,2004,1A,District,32,SPV
"Woodsboro H S, Woodsboro",1,138,5,,,,2004,1A,District,32,SPV
"Ben Bolt H S, Ben Bolt",1,99,6,,,,2004,1A,District,32,SPV
"Agua Dulce H S, Agua Dulce",1,67,7,,,,2004,1A,District,32,SPV
"Santa Maria H S, Santa Maria",1,66,8,,,,2004,1A,District,32,SPV
"Benavides H S, Benavides",1,45,9,,,,2004,1A,District,32,SPV
"Lazbuddie H S, Lazbuddie",1,1201,1,10,X,State,2004,1A,Region,1,ACC
"Garden City H S, Garden City",1,1072,2,5,X,Alternate,2004,1A,Region,1,ACC
"Loop H S, Loop",1,972,3,,,,2004,1A,Region,1,ACC
"Farwell H S, Farwell",1,875,4,,,,2004,1A,Region,1,ACC
"Miami H S, Miami",1,658,5,,,,2004,1A,Region,1,ACC
"Sunray H S, Sunray",1,570,6,,,,2004,1A,Region,1,ACC
"Petersburg H S, Petersburg",1,562,7,,,,2004,1A,Region,1,ACC
"Rotan H S, Rotan",1,561,8,,,,2004,1A,Region,1,ACC
"Plains H S, Plains",1,995,1,10,X,State,2004,1A,Region,1,CAL
"O Donnell H S, O'Donnell",1,918,2,5,X,Alternate,2004,1A,Region,1,CAL
"Wink H S, Wink",1,885,3,,,,2004,1A,Region,1,CAL
"Hedley H S, Hedley",1,845,4,,,,2004,1A,Region,1,CAL
"Whitharral H S, Whitharral",1,787,5,,,,2004,1A,Region,1,CAL
"Hamlin H S, Hamlin",1,783,6,,,,2004,1A,Region,1,CAL
"Gruver H S, Gruver",1,768,7,,,,2004,1A,Region,1,CAL
"Texline H S, Texline",1,585,8,,,,2004,1A,Region,1,CAL
"Plains H S, Plains",1,604,1,20,X,State,2004,1A,Region,1,CSC
"Springlake H S, Earth",1,520,2,16,X,Alternate,2004,1A,Region,1,CSC
"Garden City H S, Garden City",1,422,3,12,,,2004,1A,Region,1,CSC
"Loop H S, Loop",1,462,4,,,,2004,1A,Region,1,CSC
"Sanderson H S, Sanderson",1,330,5,,,,2004,1A,Region,1,CSC
"White Deer H S, White Deer",1,334,6,,,,2004,1A,Region,1,CSC
"Follett H S, Follett",1,312,7,,,,2004,1A,Region,1,CSC
"Spade H S, Spade",1,308,8,,,,2004,1A,Region,1,CSC
"Ralls H S, Ralls",1,296,9,,,,2004,1A,Region,1,CSC
"Hedley H S, Hedley",1,67,1,10,X,State,2004,1A,Region,1,CIE
"Farwell H S, Farwell",1,64,2,5,X,Alternate,2004,1A,Region,1,CIE
"Follett H S, Follett",1,63,3,,,,2004,1A,Region,1,CIE
"Booker H S, Booker",1,63,3,,,,2004,1A,Region,1,CIE
"Wilson H S, Wilson",1,56,5,,,,2004,1A,Region,1,CIE
"Sanderson H S, Sanderson",1,48,6,,,,2004,1A,Region,1,CIE
"Crosbyton H S, Crosbyton",1,39,7,,,,2004,1A,Region,1,CIE
"Hamlin H S, Hamlin",1,34,8,,,,2004,1A,Region,1,CIE
"Nazareth H S, Nazareth",1,1,10,X,,2004,1A,Region,1,JRN
"Follett H S, Follett",1,2,5,X,,2004,1A,Region,1,JRN
"Sterling City H S, Sterling City",1,3,,,,2004,1A,Region,1,JRN
"Clarendon H S, Clarendon",1,4,,,,2004,1A,Region,1,JRN
"Claude H S, Claude",1,4,,,,2004,1A,Region,1,JRN
"Comstock H S, Comstock",1,6,,,,2004,1A,Region,1,JRN
"Morton H S, Morton",1,7,,,,2004,1A,Region,1,JRN
"Whiteface H S, Whiteface",1,8,,,,2004,1A,Region,1,JRN
"O Donnell H S, O'Donnell",1,8,,,,2004,1A,Region,1,JRN
"Springlake H S, Earth",1,10,,,,2004,1A,Region,1,JRN
"Paducah H S, Paducah",1,10,,,,2004,1A,Region,1,JRN
"Wellman-Union H S, Wellman",1,12,,,,2004,1A,Region,1,JRN
"Groom H S, Groom",1,12,,,,2004,1A,Region,1,JRN
"Anton H S, Anton",1,14,,,,2004,1A,Region,1,JRN
"Hart H S, Hart",1,15,,,,2004,1A,Region,1,JRN
"White Deer H S, White Deer",1,15,,,,2004,1A,Region,1,JRN
"Sanderson H S, Sanderson",1,15,,,,2004,1A,Region,1,JRN
"Anton H S, Anton",1,220,1,10,X,State,2004,1A,Region,1,LIT
"Roby H S, Roby",1,186,2,5,X,Alternate,2004,1A,Region,1,LIT
"Wheeler H S, Wheeler",1,173,3,,,,2004,1A,Region,1,LIT
"Clarendon H S, Clarendon",1,167,4,,,,2004,1A,Region,1,LIT
"Amherst H S, Amherst",1,150,5,,,,2004,1A,Region,1,LIT
"Fort Elliott H S, Briscoe",1,149,6,,,,2004,1A,Region,1,LIT
"New Home H S, New Home",1,149,6,,,,2004,1A,Region,1,LIT
"Lorenzo H S, Lorenzo",1,143,8,,,,2004,1A,Region,1,LIT
"Fort Davis H S, Fort Davis",1,102,9,,,,2004,1A,Region,1,LIT
"Springlake H S, Earth",1,604,1,7.50,X,State,2004,1A,Region,1,MTH
"Garden City H S, Garden City",1,604,1,7.50,X,State,2004,1A,Region,1,MTH
"Plains H S, Plains",1,600,3,,,Alternate,2004,1A,Region,1,MTH
"Wheeler H S, Wheeler",1,582,4,,,,2004,1A,Region,1,MTH
"Hedley H S, Hedley",1,536,5,,,,2004,1A,Region,1,MTH
"Ralls H S, Ralls",1,468,6,,,,2004,1A,Region,1,MTH
"Ropes H S, Ropesville",1,448,7,,,,2004,1A,Region,1,MTH
"Channing H S, Channing",1,440,8,,,,2004,1A,Region,1,MTH
"Sanderson H S, Sanderson",1,432,9,,,,2004,1A,Region,1,MTH
"Springlake H S, Earth",1,629,1,10,X,State,2004,1A,Region,1,NUM
"Plains H S, Plains",1,588,2,5,X,Alternate,2004,1A,Region,1,NUM
"Garden City H S, Garden City",1,512,3,,,,2004,1A,Region,1,NUM
"Meadow H S, Meadow",1,445,4,,,,2004,1A,Region,1,NUM
"Knox City H S, Knox City",1,435,5,,,,2004,1A,Region,1,NUM
"Stratford H S, Stratford",1,388,6,,,,2004,1A,Region,1,NUM
"Hedley H S, Hedley",1,377,7,,,,2004,1A,Region,1,NUM
"Fort Elliott H S, Briscoe",1,329,8,,,,2004,1A,Region,1,NUM
"Comstock H S, Comstock",1,319,9,,,,2004,1A,Region,1,NUM
Biology Alternate,"Miller , Russell L.",Springlake H S,0,2004,1A,Region,1,SCI
Top Scorer Chemistry,"Miller , Russell L.",Springlake H S,3,2004,1A,Region,1,SCI
Top Scorer Physics,"Miller , Russell L.",Springlake H S,3,2004,1A,Region,1,SCI
Top Scorer Biology,"Urbanczyk , Kesli",Vega H S,3,2004,1A,Region,1,SCI
Chemistry Alternate,"Rowland , Treva M",Hedley H S,0,2004,1A,Region,1,SCI
Physics Alternate,"Newsom , Nolan",Plains H S,0,2004,1A,Region,1,SCI
"Hedley H S, Hedley",1,594,1,10,X,State,2004,1A,Region,1,SCI
"Vega H S, Vega",1,582,2,5,X,Alternate,2004,1A,Region,1,SCI
"Springlake H S, Earth",1,562,3,,,,2004,1A,Region,1,SCI
"Garden City H S, Garden City",1,538,4,,,,2004,1A,Region,1,SCI
"Wheeler H S, Wheeler",1,482,5,,,,2004,1A,Region,1,SCI
"Balmorhea H S, Balmorhea",1,416,6,,,,2004,1A,Region,1,SCI
"Crosbyton H S, Crosbyton",1,402,7,,,,2004,1A,Region,1,SCI
"Ropes H S, Ropesville",1,396,8,,,,2004,1A,Region,1,SCI
"Fort Elliott H S, Briscoe",1,394,9,,,,2004,1A,Region,1,SCI
"Anton H S, Anton",1,178,1,10,X,State,2004,1A,Region,1,SOC
"Comstock H S, Comstock",1,173,2,5,X,Alternate,2004,1A,Region,1,SOC
"Shamrock H S, Shamrock",1,160,3,,,,2004,1A,Region,1,SOC
"Wink H S, Wink",1,138,4,,,,2004,1A,Region,1,SOC
"Wheeler H S, Wheeler",1,135,5,,,,2004,1A,Region,1,SOC
"Loop H S, Loop",1,131,6,,,,2004,1A,Region,1,SOC
"Hedley H S, Hedley",1,118,7,,,,2004,1A,Region,1,SOC
"Crosbyton H S, Crosbyton",1,100,8,,,,2004,1A,Region,1,SOC
"Nazareth H S, Nazareth",1,1,10,X,,2004,1A,Region,1,SPE
"Follett H S, Follett",1,2,2.50,X,,2004,1A,Region,1,SPE
"Stratford H S, Stratford",1,2,2.50,X,,2004,1A,Region,1,SPE
"Paducah H S, Paducah",1,4,,,,2004,1A,Region,1,SPE
"Rankin H S, Rankin",1,5,,,,2004,1A,Region,1,SPE
"Whiteface H S, Whiteface",1,6,,,,2004,1A,Region,1,SPE
"Fort Davis H S, Fort Davis",1,7,,,,2004,1A,Region,1,SPE
"O Donnell H S, O'Donnell",1,8,,,,2004,1A,Region,1,SPE
"Roscoe H S, Roscoe",1,8,,,,2004,1A,Region,1,SPE
"Wellman-Union H S, Wellman",1,8,,,,2004,1A,Region,1,SPE
"Clarendon H S, Clarendon",1,11,,,,2004,1A,Region,1,SPE
"Sundown H S, Sundown",1,11,,,,2004,1A,Region,1,SPE
"Channing H S, Channing",1,11,,,,2004,1A,Region,1,SPE
"Silverton H S, Silverton",1,14,,,,2004,1A,Region,1,SPE
"Iraan H S, Iraan",1,14,,,,2004,1A,Region,1,SPE
"Ralls H S, Ralls",1,14,,,,2004,1A,Region,1,SPE
"Crosbyton H S, Crosbyton",1,17,,,,2004,1A,Region,1,SPE
"Wheeler H S, Wheeler",1,18,,,,2004,1A,Region,1,SPE
"Wink H S, Wink",1,251,1,10,X,State,2004,1A,Region,1,SPV
"O Donnell H S, O'Donnell",1,222,2,5,X,Alternate,2004,1A,Region,1,SPV
"Big Bend High School, Terlingua",1,215,3,,,,2004,1A,Region,1,SPV
"Cotton Center H S, Cotton Center",1,203,4,,,,2004,1A,Region,1,SPV
"Stratford H S, Stratford",1,188,5,,,,2004,1A,Region,1,SPV
"Channing H S, Channing",1,151,6,,,,2004,1A,Region,1,SPV
"Meadow H S, Meadow",1,140,7,,,,2004,1A,Region,1,SPV
"Anton H S, Anton",1,119,8,,,,2004,1A,Region,1,SPV
"Brookesmith H S, Brookesmith",1,746,1,10,X,State,2004,1A,Region,2,ACC
"Lindsay H S, Lindsay",1,734,2,5,X,Alternate,2004,1A,Region,2,ACC
"Miles H S, Miles",1,720,3,,,,2004,1A,Region,2,ACC
"Jayton H S, Jayton",1,523,4,,,,2004,1A,Region,2,ACC
"Meridian H S, Meridian",1,474,5,,,,2004,1A,Region,2,ACC
"Muenster H S, Muenster",1,456,6,,,,2004,1A,Region,2,ACC
"Westbrook H S, Westbrook",1,450,7,,,,2004,1A,Region,2,ACC
"Forestburg H S, Forestburg",1,351,8,,,,2004,1A,Region,2,ACC
"Midway H S, Henrietta",1,247,9,,,,2004,1A,Region,2,ACC
"Midway H S, Henrietta",1,977,1,10,X,State,2004,1A,Region,2,CAL
"Grady H S, Lenorah",1,927,2,5,X,Alternate,2004,1A,Region,2,CAL
"Lindsay H S, Lindsay",1,916,3,,,,2004,1A,Region,2,CAL
"Windthorst H S, Windthorst",1,880,4,,,,2004,1A,Region,2,CAL
"Water Valley H S, Water Valley",1,786,5,,,,2004,1A,Region,2,CAL
"Miles H S, Miles",1,760,6,,,,2004,1A,Region,2,CAL
"Valley Mills H S, Valley Mills",1,638,7,,,,2004,1A,Region,2,CAL
"Blanket H S, Blanket",1,627,8,,,,2004,1A,Region,2,CAL
"Westbrook H S, Westbrook",1,564,9,,,,2004,1A,Region,2,CAL
"Archer City H S, Archer City",1,474,1,20,X,State,2004,1A,Region,2,CSC
"Lindsay H S, Lindsay",1,432,2,16,X,Alternate,2004,1A,Region,2,CSC
"Cherokee H S, Cherokee",1,334,3,12,,,2004,1A,Region,2,CSC
"Harrold H S, Harrold",1,332,4,,,,2004,1A,Region,2,CSC
"Blackwell H S, Blackwell",1,282,5,,,,2004,1A,Region,2,CSC
"Zephyr H S, Zephyr",1,90,6,,,,2004,1A,Region,2,CSC
"Borden H S, Gail",1,65,1,7.50,X,State,2004,1A,Region,2,CIE
"Lindsay H S, Lindsay",1,65,1,7.50,X,State,2004,1A,Region,2,CIE
"Albany H S, Albany",1,52,3,,,Alternate,2004,1A,Region,2,CIE
"Dawson H S, Dawson",1,47,4,,,,2004,1A,Region,2,CIE
"Bellevue H S, Bellevue",1,46,5,,,,2004,1A,Region,2,CIE
"Cherokee H S, Cherokee",1,45,6,,,,2004,1A,Region,2,CIE
"Water Valley H S, Water Valley",1,41,7,,,,2004,1A,Region,2,CIE
"Trent H S, Trent",1,28,8,,,,2004,1A,Region,2,CIE
"Lindsay H S, Lindsay",1,220,1,10,X,State,2004,1A,Region,2,LIT
"Zephyr H S, Zephyr",1,182,2,5,X,Alternate,2004,1A,Region,2,LIT
"May H S, May",1,174,3,,,,2004,1A,Region,2,LIT
"Albany H S, Albany",1,173,4,,,,2004,1A,Region,2,LIT
"Meridian H S, Meridian",1,160,5,,,,2004,1A,Region,2,LIT
"Woodson H S, Woodson",1,154,6,,,,2004,1A,Region,2,LIT
"Menard H S, Menard",1,147,7,,,,2004,1A,Region,2,LIT
"Borden H S, Gail",1,139,8,,,,2004,1A,Region,2,LIT
"Forestburg H S, Forestburg",1,105,9,,,,2004,1A,Region,2,LIT
"Lindsay H S, Lindsay",1,732,1,10,X,State,2004,1A,Region,2,MTH
"Muenster H S, Muenster",1,716,2,5,X,Alternate,2004,1A,Region,2,MTH
"Midway H S, Henrietta",1,626,3,,,,2004,1A,Region,2,MTH
"Borden H S, Gail",1,496,4,,,,2004,1A,Region,2,MTH
"Miles H S, Miles",1,493,5,,,,2004,1A,Region,2,MTH
"Bosqueville H S, Waco",1,480,6,,,,2004,1A,Region,2,MTH
"Panther Creek H S, Valera",1,430,7,,,,2004,1A,Region,2,MTH
"Brookesmith H S, Brookesmith",1,226,8,,,,2004,1A,Region,2,MTH
"Westbrook H S, Westbrook",1,172,9,,,,2004,1A,Region,2,MTH
"Lindsay H S, Lindsay",1,697,1,10,X,State,2004,1A,Region,2,NUM
"Muenster H S, Muenster",1,647,2,5,X,Alternate,2004,1A,Region,2,NUM
"Midway H S, Henrietta",1,408,3,,,,2004,1A,Region,2,NUM
"Jayton H S, Jayton",1,394,4,,,,2004,1A,Region,2,NUM
"Bosqueville H S, Waco",1,388,5,,,,2004,1A,Region,2,NUM
"Ranger H S, Ranger",1,303,6,,,,2004,1A,Region,2,NUM
"Brookesmith H S, Brookesmith",1,123,7,,,,2004,1A,Region,2,NUM
Biology Alternate,"Gilliland , Richard",Muenster H S,0,2004,1A,Region,2,SCI
Top Scorer Chemistry,"Gilliland , Richard",Muenster H S,3,2004,1A,Region,2,SCI
Physics Alternate,"Campbell , Ben",Sands H S,0,2004,1A,Region,2,SCI
Top Scorer Biology,"Martin , Malcom",Lindsay H S,3,2004,1A,Region,2,SCI
Top Scorer Physics,"Martin , Malcom",Lindsay H S,3,2004,1A,Region,2,SCI
Chemistry Alternate,"Kendall , Danny",Lindsay H S,0,2004,1A,Region,2,SCI
"Muenster H S, Muenster",1,574,1,10,X,State,2004,1A,Region,2,SCI
"Lindsay H S, Lindsay",1,548,2,5,X,Alternate,2004,1A,Region,2,SCI
"Ranger H S, Ranger",1,514,3,,,,2004,1A,Region,2,SCI
"Meridian H S, Meridian",1,452,4,,,,2004,1A,Region,2,SCI
"Grady H S, Lenorah",1,414,5,,,,2004,1A,Region,2,SCI
"Benjamin H S, Benjamin",1,380,6,,,,2004,1A,Region,2,SCI
"Water Valley H S, Water Valley",1,368,7,,,,2004,1A,Region,2,SCI
"Zephyr H S, Zephyr",1,356,8,,,,2004,1A,Region,2,SCI
"Hermleigh H S, Hermleigh",1,346,9,,,,2004,1A,Region,2,SCI
"Lindsay H S, Lindsay",1,179,1,10,X,State,2004,1A,Region,2,SOC
"Borden H S, Gail",1,150,2,5,X,Alternate,2004,1A,Region,2,SOC
"Baird H S, Baird",1,149,3,,,,2004,1A,Region,2,SOC
"Bosqueville H S, Waco",1,142,4,,,,2004,1A,Region,2,SOC
"Zephyr H S, Zephyr",1,137,5,,,,2004,1A,Region,2,SOC
"Woodson H S, Woodson",1,134,6,,,,2004,1A,Region,2,SOC
"Cherokee H S, Cherokee",1,127,7,,,,2004,1A,Region,2,SOC
"Forestburg H S, Forestburg",1,114,8,,,,2004,1A,Region,2,SOC
"Water Valley H S, Water Valley",1,106,9,,,,2004,1A,Region,2,SOC
"Borden H S, Gail",1,1,10,X,,2004,1A,Region,2,SPE
"Lindsay H S, Lindsay",1,2,5,X,,2004,1A,Region,2,SPE
"Ranger H S, Ranger",1,3,,,,2004,1A,Region,2,SPE
"Menard H S, Menard",1,4,,,,2004,1A,Region,2,SPE
"Gorman H S, Gorman",1,5,,,,2004,1A,Region,2,SPE
"Midway H S, Henrietta",1,6,,,,2004,1A,Region,2,SPE
"Christoval H S, Christoval",1,6,,,,2004,1A,Region,2,SPE
"Cherokee H S, Cherokee",1,8,,,,2004,1A,Region,2,SPE
"Irion Co H S, Mertzon",1,8,,,,2004,1A,Region,2,SPE
"Klondike H S, Lamesa",1,10,,,,2004,1A,Region,2,SPE
"Dawson H S, Welch",1,10,,,,2004,1A,Region,2,SPE
"Chillicothe H S, Chillicothe",1,12,,,,2004,1A,Region,2,SPE
"Albany H S, Albany",1,13,,,,2004,1A,Region,2,SPE
"Blackwell H S, Blackwell",1,14,,,,2004,1A,Region,2,SPE
"Lindsay H S, Lindsay",1,261,1,10,X,State,2004,1A,Region,2,SPV
"Muenster H S, Muenster",1,252,2,5,X,Alternate,2004,1A,Region,2,SPV
"Irion Co H S, Mertzon",1,209,3,,,,2004,1A,Region,2,SPV
"Borden H S, Gail",1,171,4,,,,2004,1A,Region,2,SPV
"Benjamin H S, Benjamin",1,171,4,,,,2004,1A,Region,2,SPV
"Bosqueville H S, Waco",1,158,6,,,,2004,1A,Region,2,SPV
"Star H S, Star",1,147,7,,,,2004,1A,Region,2,SPV
"Huckabay H S, Stephenville",1,146,8,,,,2004,1A,Region,2,SPV
"Woodson H S, Woodson",1,115,9,,,,2004,1A,Region,2,SPV
"Trenton H S, Trenton",1,1145,1,10,X,State,2004,1A,Region,3,ACC
"Martins Mill H S, Martin's Mill",1,732,2,5,X,Alternate,2004,1A,Region,3,ACC
"Douglass H S, Douglass",1,646,3,,,,2004,1A,Region,3,ACC
"Abbott H S, Abbott",1,544,4,,,,2004,1A,Region,3,ACC
"Neches H S, Neches",1,371,5,,,,2004,1A,Region,3,ACC
"Sulphur Bluff H S, Sulphur Bluff",1,321,6,,,,2004,1A,Region,3,ACC
"Milford H S, Milford",1,315,7,,,,2004,1A,Region,3,ACC
"Chilton H S, Chilton",1,141,8,,,,2004,1A,Region,3,ACC
"North Hopkins H S, Sulphur Springs",1,86,9,,,,2004,1A,Region,3,ACC
"McLeod H S, McLeod",1,855,1,10,X,State,2004,1A,Region,3,CAL
"Sulphur Bluff H S, Sulphur Bluff",1,813,2,5,X,Alternate,2004,1A,Region,3,CAL
"Avery H S, Avery",1,717,3,,,,2004,1A,Region,3,CAL
"Tolar H S, Tolar",1,707,4,,,,2004,1A,Region,3,CAL
"Neches H S, Neches",1,625,5,,,,2004,1A,Region,3,CAL
"North Hopkins H S, Sulphur Springs",1,616,6,,,,2004,1A,Region,3,CAL
"Jonesboro H S, Jonesboro",1,572,7,,,,2004,1A,Region,3,CAL
"Douglass H S, Douglass",1,528,8,,,,2004,1A,Region,3,CAL
"Rayburn H S, Ivanhoe",1,520,1,20,X,State,2004,1A,Region,3,CSC
"Savoy H S, Savoy",1,514,2,16,X,Alternate,2004,1A,Region,3,CSC
"Perrin-Whitt H S, Perrin",1,434,3,12,,,2004,1A,Region,3,CSC
"Sulphur Bluff H S, Sulphur Bluff",1,368,4,,,,2004,1A,Region,3,CSC
"Milford H S, Milford",1,332,5,,,,2004,1A,Region,3,CSC
"Martins Mill H S, Martin's Mill",1,75,1,10,X,State,2004,1A,Region,3,CIE
"Apple Springs H S, Apple Springs",1,69,2,5,X,Alternate,2004,1A,Region,3,CIE
"Itasca H S, Itasca",1,50,3,,,,2004,1A,Region,3,CIE
"North Hopkins H S, Sulphur Springs",1,49,4,,,,2004,1A,Region,3,CIE
"Kopperl H S, Kopperl",1,48,5,,,,2004,1A,Region,3,CIE
"Penelope H S, Penelope",1,45,6,,,,2004,1A,Region,3,CIE
"Rayburn H S, Ivanhoe",1,45,6,,,,2004,1A,Region,3,CIE
"Trinidad H S, Trinidad",1,43,8,,,,2004,1A,Region,3,CIE
"Sulphur Bluff H S, Sulphur Bluff",1,36,9,,,,2004,1A,Region,3,CIE
"Itasca H S, Itasca",1,1,10,X,,2004,1A,Region,3,JRN
"Martins Mill H S, Martin's Mill",1,2,5,X,,2004,1A,Region,3,JRN
"Chilton H S, Chilton",1,3,,,,2004,1A,Region,3,JRN
"Perrin-Whitt H S, Perrin",1,4,,,,2004,1A,Region,3,JRN
"La Poynor H S, La Rue",1,4,,,,2004,1A,Region,3,JRN
"Jonesboro H S, Jonesboro",1,4,,,,2004,1A,Region,3,JRN
"Sulphur Bluff H S, Sulphur Bluff",1,7,,,,2004,1A,Region,3,JRN
"Douglass H S, Douglass",1,8,,,,2004,1A,Region,3,JRN
"North Hopkins H S, Sulphur Springs",1,8,,,,2004,1A,Region,3,JRN
"Rayburn H S, Ivanhoe",1,8,,,,2004,1A,Region,3,JRN
"Wells H S, Wells",1,8,,,,2004,1A,Region,3,JRN
"Tolar H S, Tolar",1,12,,,,2004,1A,Region,3,JRN
"Tenaha H S, Tenaha",1,13,,,,2004,1A,Region,3,JRN
"Walnut Springs H S, Walnut Springs",1,13,,,,2004,1A,Region,3,JRN
"Roxton H S, Roxton",1,15,,,,2004,1A,Region,3,JRN
"Oakwood H S, Oakwood",1,15,,,,2004,1A,Region,3,JRN
"Trinidad H S, Trinidad",1,15,,,,2004,1A,Region,3,JRN
"Martins Mill H S, Martin's Mill",1,231,1,10,X,State,2004,1A,Region,3,LIT
"Martinsville H S, Martinsville",1,190,2,5,X,Alternate,2004,1A,Region,3,LIT
"Abbott H S, Abbott",1,166,3,,,,2004,1A,Region,3,LIT
"Yantis H S, Yantis",1,155,4,,,,2004,1A,Region,3,LIT
"Penelope H S, Penelope",1,151,5,,,,2004,1A,Region,3,LIT
"Wells H S, Wells",1,148,6,,,,2004,1A,Region,3,LIT
"Cumby H S, Cumby",1,147,7,,,,2004,1A,Region,3,LIT
"Iredell H S, Iredell",1,147,7,,,,2004,1A,Region,3,LIT
"Detroit H S, Detroit",1,125,9,,,,2004,1A,Region,3,LIT
"Sulphur Bluff H S, Sulphur Bluff",1,92,10,,,,2004,1A,Region,3,LIT
"Neches H S, Neches",1,588,1,10,X,State,2004,1A,Region,3,MTH
"Avery H S, Avery",1,574,2,5,X,Alternate,2004,1A,Region,3,MTH
"Abbott H S, Abbott",1,508,3,,,,2004,1A,Region,3,MTH
"Yantis H S, Yantis",1,468,4,,,,2004,1A,Region,3,MTH
"Martins Mill H S, Martin's Mill",1,422,5,,,,2004,1A,Region,3,MTH
"Mount Enterprise H S, Mount Enterprise",1,400,6,,,,2004,1A,Region,3,MTH
"Jonesboro H S, Jonesboro",1,372,7,,,,2004,1A,Region,3,MTH
"Avalon H S, Avalon",1,226,8,,,,2004,1A,Region,3,MTH
"Abbott H S, Abbott",1,487,1,10,X,State,2004,1A,Region,3,NUM
"Neches H S, Neches",1,476,2,5,X,Alternate,2004,1A,Region,3,NUM
"Tolar H S, Tolar",1,416,3,,,,2004,1A,Region,3,NUM
"McLeod H S, McLeod",1,390,4,,,,2004,1A,Region,3,NUM
"North Hopkins H S, Sulphur Springs",1,345,5,,,,2004,1A,Region,3,NUM
"Douglass H S, Douglass",1,242,6,,,,2004,1A,Region,3,NUM
"Saltillo H S, Saltillo",1,150,7,,,,2004,1A,Region,3,NUM
Chemistry Alternate,"Price , Clint",Avery H S,0,2004,1A,Region,3,SCI
Top Scorer Physics,"Price , Clint",Avery H S,3,2004,1A,Region,3,SCI
Top Scorer Biology,"Giles , Shalane",Jonesboro H S,3,2004,1A,Region,3,SCI
Biology Alternate,"Barron , Jamie",Jonesboro H S,0,2004,1A,Region,3,SCI
Top Scorer Chemistry,"Vickers , Carly",Avery H S,3,2004,1A,Region,3,SCI
Physics Alternate,"Permenter , Rusty",Joaquin H S,0,2004,1A,Region,3,SCI
"Jonesboro H S, Jonesboro",1,566,1,10,X,State,2004,1A,Region,3,SCI
"Avery H S, Avery",1,556,2,5,X,Alternate,2004,1A,Region,3,SCI
"Rayburn H S, Ivanhoe",1,498,3,,,,2004,1A,Region,3,SCI
"Martins Mill H S, Martin's Mill",1,464,4,,,,2004,1A,Region,3,SCI
"Ector H S, Ector",1,424,5,,,,2004,1A,Region,3,SCI
"Itasca H S, Itasca",1,404,6,,,,2004,1A,Region,3,SCI
"Trinidad H S, Trinidad",1,402,7,,,,2004,1A,Region,3,SCI
"Neches H S, Neches",1,396,8,,,,2004,1A,Region,3,SCI
"Cumby H S, Cumby",1,352,9,,,,2004,1A,Region,3,SCI
"Martins Mill H S, Martin's Mill",1,145,1,10,X,State,2004,1A,Region,3,SOC
"Apple Springs H S, Apple Springs",1,137,2,5,X,Alternate,2004,1A,Region,3,SOC
"Itasca H S, Itasca",1,131,3,,,,2004,1A,Region,3,SOC
"Tolar H S, Tolar",1,130,4,,,,2004,1A,Region,3,SOC
"Avinger H S, Avinger",1,130,4,,,,2004,1A,Region,3,SOC
"Savoy H S, Savoy",1,129,6,,,,2004,1A,Region,3,SOC
"Milford H S, Milford",1,120,7,,,,2004,1A,Region,3,SOC
"North Hopkins H S, Sulphur Springs",1,102,8,,,,2004,1A,Region,3,SOC
"Chilton H S, Chilton",1,90,9,,,,2004,1A,Region,3,SOC
"North Hopkins H S, Sulphur Springs",1,1,10,X,,2004,1A,Region,3,SPE
"Harleton H S, Harleton",1,2,5,X,,2004,1A,Region,3,SPE
"Roxton H S, Roxton",1,3,,,,2004,1A,Region,3,SPE
"Tolar H S, Tolar",1,4,,,,2004,1A,Region,3,SPE
"Walnut Springs H S, Walnut Springs",1,4,,,,2004,1A,Region,3,SPE
"Rice Hs, Rice",1,6,,,,2004,1A,Region,3,SPE
"Sulphur Bluff H S, Sulphur Bluff",1,7,,,,2004,1A,Region,3,SPE
"Rayburn H S, Ivanhoe",1,7,,,,2004,1A,Region,3,SPE
"Overton H S, Overton",1,9,,,,2004,1A,Region,3,SPE
"Itasca H S, Itasca",1,9,,,,2004,1A,Region,3,SPE
"Blum H S, Blum",1,11,,,,2004,1A,Region,3,SPE
"Yantis H S, Yantis",1,11,,,,2004,1A,Region,3,SPE
"Cushing H S, Cushing",1,13,,,,2004,1A,Region,3,SPE
"Joaquin H S, Joaquin",1,13,,,,2004,1A,Region,3,SPE
"Douglass H S, Douglass",1,15,,,,2004,1A,Region,3,SPE
"Celeste H S, Celeste",1,16,,,,2004,1A,Region,3,SPE
"Yantis H S, Yantis",1,260,1,10,X,State,2004,1A,Region,3,SPV
"Bloomburg H S, Bloomburg",1,252,2,5,X,Alternate,2004,1A,Region,3,SPV
"Martins Mill H S, Martin's Mill",1,215,3,,,,2004,1A,Region,3,SPV
"Perrin-Whitt H S, Perrin",1,168,4,,,,2004,1A,Region,3,SPV
