School,Team,Score,Place,Points,Medal,Advance,Year,Conference,Level,Bracket,Event
"Utopia HS, Utopia",1,3,,,,2009,1A,State,,JRN
"Albany HS, Albany",1,3,,,,2009,1A,State,,JRN
"Happy HS, Happy",1,3,,,,2009,1A,State,,JRN
"D'Hanis H S, D'Hanis",1,3,,,,2009,1A,State,,JRN
"Itasca H S, Itasca",1,7,,,,2009,1A,State,,JRN
"Muenster HS, Muenster",1,7,,,,2009,1A,State,,JRN
"Clarendon HS, Clarendon",1,7,,,,2009,1A,State,,JRN
"North Hopkins H S, Sulphur Springs",1,10,,,,2009,1A,State,,JRN
"Seymour HS, Seymour",1,10,,,,2009,1A,State,,JRN
"Tolar HS, Tolar",1,10,,,,2009,1A,State,,JRN
"Archer City HS, Archer City",1,13,,,,2009,1A,State,,JRN
"Nazareth H S, Nazareth",1,13,,,,2009,1A,State,,JRN
"Farwell H S, Farwell",1,13,,,,2009,1A,State,,JRN
"Shiner HS, Shiner",1,16,,,,2009,1A,State,,JRN
"Era H S, Era",1,16,,,,2009,1A,State,,JRN
"Haskell H S, Haskell",1,16,,,,2009,1A,State,,JRN
"Grady HS, Lenorah",1,19,,,,2009,1A,State,,JRN
"Lovelady HS, Lovelady",1,19,,,,2009,1A,State,,JRN
"Forestburg HS, Forestburg",1,19,,,,2009,1A,State,,JRN
"Martin's Mill HS, Martin's Mill",1,214,1,10,X,,2009,1A,State,,LIT
"Quanah HS, Quanah",1,170,2,5,X,Alternate,2009,1A,State,,LIT
"Lockney H S, Lockney",1,139,3,,,,2009,1A,State,,LIT
"Thrall HS, Thrall",1,136,4,,,,2009,1A,State,,LIT
"Mason HS, Mason",1,126,5,,,,2009,1A,State,,LIT
"Lindsay H S, Lindsay",1,572,1,10,X,,2009,1A,State,,MTH
"Garden City H S, Garden City",1,450,2,5,X,Alternate,2009,1A,State,,MTH
"Yantis HS, Yantis",1,422,3,,,,2009,1A,State,,MTH
"Brackett HS, Brackettville",1,358,4,,,,2009,1A,State,,MTH
"Canadian HS, Canadian",1,286,5,,,,2009,1A,State,,MTH
"Lindsay H S, Lindsay",1,496,1,10,X,,2009,1A,State,,NUM
"Poolville HS, Poolville",1,468,2,5,X,Alternate,2009,1A,State,,NUM
"Garden City H S, Garden City",1,251,3,,,,2009,1A,State,,NUM
"Lockney H S, Lockney",1,221,4,,,,2009,1A,State,,NUM
"Lovelady HS, Lovelady",1,159,5,,,,2009,1A,State,,NUM
"Lindsay H S, Lindsay",1,240,1,10,X,,2009,1A,State,,SCI
"Canadian HS, Canadian",1,196,2,5,X,Alternate,2009,1A,State,,SCI
"Avery HS, Avery",1,172,3,,,,2009,1A,State,,SCI
"Thorndale HS, Thorndale",1,128,4,,,,2009,1A,State,,SCI
"Hedley H S, Hedley",1,80,5,,,,2009,1A,State,,SCI
"Anton HS, Anton",1,222,1,10,X,,2009,1A,State,,SOC
"San Isidro HS, San Isidro",1,217,2,5,X,Alternate,2009,1A,State,,SOC
"Tolar HS, Tolar",1,209,3,,,,2009,1A,State,,SOC
"Canadian HS, Canadian",1,187,4,,,,2009,1A,State,,SOC
"Martin's Mill HS, Martin's Mill",1,181,5,,,,2009,1A,State,,SOC
"Lindsay H S, Lindsay",1,1,10,X,,2009,1A,State,,SPE
"Tolar HS, Tolar",1,2,5,X,,2009,1A,State,,SPE
"Nazareth H S, Nazareth",1,3,,,,2009,1A,State,,SPE
"Thorndale HS, Thorndale",1,3,,,,2009,1A,State,,SPE
"Wolfe City HS, Wolfe City",1,5,,,,2009,1A,State,,SPE
"Lometa H S, Lometa",1,5,,,,2009,1A,State,,SPE
"Wellman-Union HS, Wellman",1,5,,,,2009,1A,State,,SPE
"Bowie HS, Simms",1,5,,,,2009,1A,State,,SPE
"Borden HS, Gail",1,9,,,,2009,1A,State,,SPE
"West Hardin HS, Saratoga",1,10,,,,2009,1A,State,,SPE
"Ropes HS, Ropesville",1,10,,,,2009,1A,State,,SPE
"Martin's Mill HS, Martin's Mill",1,10,,,,2009,1A,State,,SPE
"Sundown H S, Sundown",1,10,,,,2009,1A,State,,SPE
"Aquilla HS, Aquilla",1,14,,,,2009,1A,State,,SPE
"Farwell H S, Farwell",1,14,,,,2009,1A,State,,SPE
"West Texas HS, Stinnett",1,16,,,,2009,1A,State,,SPE
"Water Valley HS, Water Valley",1,17,,,,2009,1A,State,,SPE
"Latexo H S, Latexo",1,18,,,,2009,1A,State,,SPE
"Grapeland HS, Grapeland",1,18,,,,2009,1A,State,,SPE
"Waskom HS, Waskom",1,18,,,,2009,1A,State,,SPE
"Blackwell HS, Blackwell",1,21,,,,2009,1A,State,,SPE
"Hull-Daisetta HS, Daisetta",1,22,,,,2009,1A,State,,SPE
"Canadian HS, Canadian",1,22,,,,2009,1A,State,,SPE
"Whiteface HS, Whiteface",1,22,,,,2009,1A,State,,SPE
"Martin's Mill HS, Martin's Mill",1,254,1,10,X,,2009,1A,State,,SPV
"Albany HS, Albany",1,250,2,5,X,Alternate,2009,1A,State,,SPV
"Whiteface HS, Whiteface",1,244,3,,,,2009,1A,State,,SPV
"San Isidro HS, San Isidro",1,232,4,,,,2009,1A,State,,SPV
"Collinsville HS, Collinsville",1,227,5,,,,2009,1A,State,,SPV
"River Road HS, Amarillo",1,512,1,10,X,Region,2009,2A,District,1,ACC
"Highland Park H S, Amarillo",1,374,2,5,X,Alternate,2009,2A,District,1,ACC
"Spearman H S, Spearman",1,331,3,,,,2009,2A,District,1,ACC
"Highland Park H S, Amarillo",1,191,1,10,X,Region,2009,2A,District,1,CAL
"River Road HS, Amarillo",1,159,2,5,X,Alternate,2009,2A,District,1,CAL
"Bushland HS, Bushland",1,144,3,,,,2009,2A,District,1,CAL
"Panhandle H S, Panhandle",1,"Ashley May , Cristin Roberts",1,20,X,State,2009,2A,District,1,CXD
"Panhandle H S, Panhandle",3,"Forrest Akervick , Sarah Hammer",2,16,X,State,2009,2A,District,1,CXD
"Highland Park H S, Amarillo",1,"Benjamin Staton , Kalor Williams",3,12,X,Alternate,2009,2A,District,1,CXD
"Panhandle H S, Panhandle",2,"Kenzie Crabtree , Jacob Teter",4,10,X,,2009,2A,District,1,CXD
"Panhandle H S, Panhandle",1,58,1,10,X,Region,2009,2A,District,1,CIE
"Bushland HS, Bushland",1,45,2,5,X,Alternate,2009,2A,District,1,CIE
"Spearman H S, Spearman",1,34,3,,,,2009,2A,District,1,CIE
"Bushland HS, Bushland",1,1,10,X,,2009,2A,District,1,JRN
"Panhandle H S, Panhandle",1,2,5,X,,2009,2A,District,1,JRN
"Sanford-Fritch H S, Fritch",1,3,,,,2009,2A,District,1,JRN
"Spearman H S, Spearman",1,4,,,,2009,2A,District,1,JRN
"River Road HS, Amarillo",1,5,,,,2009,2A,District,1,JRN
"Spearman H S, Spearman",1,168,1,10,X,Region,2009,2A,District,1,LIT
"Bushland HS, Bushland",1,154,2,5,X,Alternate,2009,2A,District,1,LIT
"Panhandle H S, Panhandle",1,141,3,,,,2009,2A,District,1,LIT
"River Road HS, Amarillo",1,130,4,,,,2009,2A,District,1,LIT
"Bushland HS, Bushland",1,120,1,10,X,Region,2009,2A,District,1,MTH
"Highland Park H S, Amarillo",1,118,2,5,X,Alternate,2009,2A,District,1,MTH
"Spearman H S, Spearman",1,110,3,,,,2009,2A,District,1,MTH
"River Road HS, Amarillo",1,92,4,,,,2009,2A,District,1,MTH
"Panhandle H S, Panhandle",1,44,5,,,,2009,2A,District,1,MTH
"Sanford-Fritch H S, Fritch",1,18,6,,,,2009,2A,District,1,MTH
"River Road HS, Amarillo",1,27,1,10,X,Region,2009,2A,District,1,NUM
"Highland Park H S, Amarillo",1,5,2,5,X,Alternate,2009,2A,District,1,NUM
"Panhandle H S, Panhandle",1,-1,3,,,,2009,2A,District,1,NUM
"Bushland HS, Bushland",1,-4,4,,,,2009,2A,District,1,NUM
"Sanford-Fritch H S, Fritch",1,-5,5,,,,2009,2A,District,1,NUM
"Sanford-Fritch H S, Fritch",1,1,34,X,Region,2009,2A,District,1,OAP
"River Road HS, Amarillo",1,1,46,X,Region,2009,2A,District,1,OAP
"Bushland HS, Bushland",1,3,23,,Alternate,2009,2A,District,1,OAP
"Panhandle H S, Panhandle",1,210,1,10,X,Region,2009,2A,District,1,SCI
"River Road HS, Amarillo",1,188,2,5,X,Alternate,2009,2A,District,1,SCI
"Sanford-Fritch H S, Fritch",1,146,3,,,,2009,2A,District,1,SCI
"Bushland HS, Bushland",1,94,4,,,,2009,2A,District,1,SCI
"Spearman H S, Spearman",1,78,5,,,,2009,2A,District,1,SCI
"Spearman H S, Spearman",1,109,1,10,X,Region,2009,2A,District,1,SOC
"Bushland HS, Bushland",1,107,2,5,X,Alternate,2009,2A,District,1,SOC
"Sanford-Fritch H S, Fritch",1,58,3,,,,2009,2A,District,1,SOC
"Panhandle H S, Panhandle",1,1,10,X,,2009,2A,District,1,SPE
"Sanford-Fritch H S, Fritch",1,2,5,X,,2009,2A,District,1,SPE
"Highland Park H S, Amarillo",1,3,,,,2009,2A,District,1,SPE
"Spearman H S, Spearman",1,4,,,,2009,2A,District,1,SPE
"Bushland HS, Bushland",1,5,,,,2009,2A,District,1,SPE
"River Road HS, Amarillo",1,6,,,,2009,2A,District,1,SPE
"Spearman H S, Spearman",1,222,1,10,X,Region,2009,2A,District,1,SPV
"River Road HS, Amarillo",1,114,2,5,X,Alternate,2009,2A,District,1,SPV
"Sanford-Fritch H S, Fritch",1,107,3,,,,2009,2A,District,1,SPV
"Floydada H S, Floydada",1,896,1,10,X,Region,2009,2A,District,2,ACC
"Muleshoe H S, Muleshoe",1,443,2,5,X,Alternate,2009,2A,District,2,ACC
"Dimmitt H S, Dimmitt",1,436,3,,,,2009,2A,District,2,ACC
"Friona H S, Friona",1,385,4,,,,2009,2A,District,2,ACC
"Floydada H S, Floydada",1,443,1,10,X,Region,2009,2A,District,2,CAL
"Tulia H S, Tulia",1,288,2,5,X,Alternate,2009,2A,District,2,CAL
"Muleshoe H S, Muleshoe",1,250,3,,,,2009,2A,District,2,CAL
"Friona H S, Friona",1,8,4,,,,2009,2A,District,2,CAL
"Childress HS, Childress",1,-33,5,,,,2009,2A,District,2,CAL
"Muleshoe H S, Muleshoe",1,160,1,10,X,Region,2009,2A,District,2,CSC
"Friona H S, Friona",1,54,2,5,X,Alternate,2009,2A,District,2,CSC
"Floydada H S, Floydada",1,-6,3,,,,2009,2A,District,2,CSC
"Muleshoe H S, Muleshoe",1,"Cole Hawkins , Steven Richards",1,20,X,State,2009,2A,District,2,CXD
"Muleshoe H S, Muleshoe",2,"Austin Bamert , Adrian Chacon",2,16,X,State,2009,2A,District,2,CXD
"Friona H S, Friona",1,"Alex DeLaO , Lucy Mendez",3,12,X,Alternate,2009,2A,District,2,CXD
"Muleshoe H S, Muleshoe",3,"Weston Griswold , Lourdes Martinez",4,10,X,,2009,2A,District,2,CXD
"Muleshoe H S, Muleshoe",1,40,1,10,X,Region,2009,2A,District,2,CIE
"Floydada H S, Floydada",1,39,2,5,X,Alternate,2009,2A,District,2,CIE
"Childress HS, Childress",1,34,3,,,,2009,2A,District,2,CIE
"Tulia H S, Tulia",1,34,3,,,,2009,2A,District,2,CIE
"Dimmitt H S, Dimmitt",1,33,5,,,,2009,2A,District,2,CIE
"Friona H S, Friona",1,33,5,,,,2009,2A,District,2,CIE
"Floydada H S, Floydada",1,1,10,X,,2009,2A,District,2,JRN
"Friona H S, Friona",1,2,5,X,,2009,2A,District,2,JRN
"Tulia H S, Tulia",1,3,,,,2009,2A,District,2,JRN
"Childress HS, Childress",1,4,,,,2009,2A,District,2,JRN
"Dimmitt H S, Dimmitt",1,180,1,10,X,Region,2009,2A,District,2,LIT
"Floydada H S, Floydada",1,135,2,5,X,Alternate,2009,2A,District,2,LIT
"Friona H S, Friona",1,83,3,,,,2009,2A,District,2,LIT
"Muleshoe H S, Muleshoe",1,76,4,,,,2009,2A,District,2,LIT
"Dimmitt H S, Dimmitt",1,232,1,10,X,Region,2009,2A,District,2,MTH
"Floydada H S, Floydada",1,212,2,5,X,Alternate,2009,2A,District,2,MTH
"Tulia H S, Tulia",1,178,3,,,,2009,2A,District,2,MTH
"Muleshoe H S, Muleshoe",1,152,4,,,,2009,2A,District,2,MTH
"Childress HS, Childress",1,88,5,,,,2009,2A,District,2,MTH
"Friona H S, Friona",1,76,6,,,,2009,2A,District,2,MTH
"Floydada H S, Floydada",1,117,1,10,X,Region,2009,2A,District,2,NUM
"Tulia H S, Tulia",1,114,2,5,X,Alternate,2009,2A,District,2,NUM
"Friona H S, Friona",1,113,3,,,,2009,2A,District,2,NUM
"Muleshoe H S, Muleshoe",1,102,4,,,,2009,2A,District,2,NUM
"Childress HS, Childress",1,76,5,,,,2009,2A,District,2,NUM
"Tulia H S, Tulia",1,1,40,X,Region,2009,2A,District,2,OAP
"Friona H S, Friona",1,1,36,X,Region,2009,2A,District,2,OAP
"Muleshoe H S, Muleshoe",1,3,23,,Alternate,2009,2A,District,2,OAP
"Floydada H S, Floydada",1,204,1,10,X,Region,2009,2A,District,2,SCI
"Muleshoe H S, Muleshoe",1,144,2,5,X,Alternate,2009,2A,District,2,SCI
"Friona H S, Friona",1,108,3,,,,2009,2A,District,2,SCI
"Dimmitt H S, Dimmitt",1,100,4,,,,2009,2A,District,2,SCI
"Childress HS, Childress",1,82,5,,,,2009,2A,District,2,SCI
"Tulia H S, Tulia",1,38,6,,,,2009,2A,District,2,SCI
"Floydada H S, Floydada",1,162,1,10,X,Region,2009,2A,District,2,SOC
"Dimmitt H S, Dimmitt",1,129,2,5,X,Alternate,2009,2A,District,2,SOC
"Muleshoe H S, Muleshoe",1,113,3,,,,2009,2A,District,2,SOC
"Friona H S, Friona",1,105,4,,,,2009,2A,District,2,SOC
"Childress HS, Childress",1,87,5,,,,2009,2A,District,2,SOC
"Tulia H S, Tulia",1,87,5,,,,2009,2A,District,2,SOC
"Muleshoe H S, Muleshoe",1,1,10,X,,2009,2A,District,2,SPE
"Floydada H S, Floydada",1,2,5,X,,2009,2A,District,2,SPE
"Tulia H S, Tulia",1,3,,,,2009,2A,District,2,SPE
"Friona H S, Friona",1,4,,,,2009,2A,District,2,SPE
"Childress HS, Childress",1,5,,,,2009,2A,District,2,SPE
"Friona H S, Friona",1,192,1,10,X,Region,2009,2A,District,2,SPV
"Dimmitt H S, Dimmitt",1,135,2,5,X,Alternate,2009,2A,District,2,SPV
"Childress HS, Childress",1,134,3,,,,2009,2A,District,2,SPV
"Muleshoe H S, Muleshoe",1,113,4,,,,2009,2A,District,2,SPV
"Floydada H S, Floydada",1,60,5,,,,2009,2A,District,2,SPV
"Slaton H S, Slaton",1,762,1,10,X,Region,2009,2A,District,3,ACC
"Shallowater HS, Shallowater",1,756,2,5,X,Alternate,2009,2A,District,3,ACC
"Idalou H S, Idalou",1,732,3,,,,2009,2A,District,3,ACC
"Abernathy HS, Abernathy",1,464,4,,,,2009,2A,District,3,ACC
"Denver City H S, Denver City",1,299,5,,,,2009,2A,District,3,ACC
"Roosevelt HS, Lubbock",1,289,6,,,,2009,2A,District,3,ACC
"Denver City H S, Denver City",1,463,1,10,X,Region,2009,2A,District,3,CAL
"Idalou H S, Idalou",1,338,2,5,X,Alternate,2009,2A,District,3,CAL
"Slaton H S, Slaton",1,287,3,,,,2009,2A,District,3,CAL
"Littlefield H S, Littlefield",1,245,4,,,,2009,2A,District,3,CAL
"Abernathy HS, Abernathy",1,240,5,,,,2009,2A,District,3,CAL
"Shallowater HS, Shallowater",1,218,6,,,,2009,2A,District,3,CAL
"Idalou H S, Idalou",1,154,1,10,X,Region,2009,2A,District,3,CSC
"Slaton H S, Slaton",1,96,2,5,X,Alternate,2009,2A,District,3,CSC
"Shallowater HS, Shallowater",1,34,3,,,,2009,2A,District,3,CSC
"Denver City H S, Denver City",1,"Kallie Clark , Hannah Sutton",1,20,X,State,2009,2A,District,3,CXD
"Denver City H S, Denver City",3,"David Contreras , Austin Hornback",2,16,X,State,2009,2A,District,3,CXD
"Denver City H S, Denver City",2,"Najla Brown , K'Lynn Pate",3,12,X,Alternate,2009,2A,District,3,CXD
"Shallowater HS, Shallowater",1,"Jaxson Elliott , Shelley Gregory",4,10,X,,2009,2A,District,3,CXD
"Idalou H S, Idalou",1,69,1,10,X,Region,2009,2A,District,3,CIE
"Abernathy HS, Abernathy",1,55,2,5,X,Alternate,2009,2A,District,3,CIE
"Shallowater HS, Shallowater",1,46,3,,,,2009,2A,District,3,CIE
"Denver City H S, Denver City",1,43,4,,,,2009,2A,District,3,CIE
"Post HS, Post",1,42,5,,,,2009,2A,District,3,CIE
"Roosevelt HS, Lubbock",1,31,6,,,,2009,2A,District,3,CIE
"Littlefield H S, Littlefield",1,25,7,,,,2009,2A,District,3,CIE
"Idalou H S, Idalou",1,1,10,X,,2009,2A,District,3,JRN
"Denver City H S, Denver City",1,2,5,X,,2009,2A,District,3,JRN
"Shallowater HS, Shallowater",1,3,,,,2009,2A,District,3,JRN
"Post HS, Post",1,4,,,,2009,2A,District,3,JRN
"Slaton H S, Slaton",1,5,,,,2009,2A,District,3,JRN
"Littlefield H S, Littlefield",1,6,,,,2009,2A,District,3,JRN
"Abernathy HS, Abernathy",1,7,,,,2009,2A,District,3,JRN
"Idalou H S, Idalou",1,200,1,10,X,Region,2009,2A,District,3,LIT
"Post HS, Post",1,146,2,5,X,Alternate,2009,2A,District,3,LIT
"Abernathy HS, Abernathy",1,120,3,,,,2009,2A,District,3,LIT
"Denver City H S, Denver City",1,109,4,,,,2009,2A,District,3,LIT
"Shallowater HS, Shallowater",1,248,1,10,X,Region,2009,2A,District,3,MTH
"Idalou H S, Idalou",1,190,2,5,X,Alternate,2009,2A,District,3,MTH
"Slaton H S, Slaton",1,186,3,,,,2009,2A,District,3,MTH
"Abernathy HS, Abernathy",1,158,4,,,,2009,2A,District,3,MTH
"Denver City H S, Denver City",1,112,5,,,,2009,2A,District,3,MTH
"Post HS, Post",1,98,6,,,,2009,2A,District,3,MTH
"Roosevelt HS, Lubbock",1,94,7,,,,2009,2A,District,3,MTH
"Littlefield H S, Littlefield",1,70,8,,,,2009,2A,District,3,MTH
"Denver City H S, Denver City",1,257,1,10,X,Region,2009,2A,District,3,NUM
"Idalou H S, Idalou",1,220,2,5,X,Alternate,2009,2A,District,3,NUM
"Abernathy HS, Abernathy",1,167,3,,,,2009,2A,District,3,NUM
"Shallowater HS, Shallowater",1,134,4,,,,2009,2A,District,3,NUM
"Littlefield H S, Littlefield",1,116,5,,,,2009,2A,District,3,NUM
"Slaton H S, Slaton",1,97,6,,,,2009,2A,District,3,NUM
"Roosevelt HS, Lubbock",1,24,7,,,,2009,2A,District,3,NUM
"Post HS, Post",1,10,8,,,,2009,2A,District,3,NUM
"Shallowater HS, Shallowater",1,1,44,X,Region,2009,2A,District,3,OAP
"Roosevelt HS, Lubbock",1,1,38,X,Region,2009,2A,District,3,OAP
"Denver City H S, Denver City",1,3,27,,Alternate,2009,2A,District,3,OAP
"Denver City H S, Denver City",1,202,1,10,X,Region,2009,2A,District,3,SCI
"Idalou H S, Idalou",1,154,2,5,X,Alternate,2009,2A,District,3,SCI
"Post HS, Post",1,136,3,,,,2009,2A,District,3,SCI
"Shallowater HS, Shallowater",1,136,3,,,,2009,2A,District,3,SCI
"Abernathy HS, Abernathy",1,134,5,,,,2009,2A,District,3,SCI
"Roosevelt HS, Lubbock",1,120,6,,,,2009,2A,District,3,SCI
"Littlefield H S, Littlefield",1,84,7,,,,2009,2A,District,3,SCI
"Slaton H S, Slaton",1,72,8,,,,2009,2A,District,3,SCI
"Idalou H S, Idalou",1,169,1,10,X,Region,2009,2A,District,3,SOC
"Shallowater HS, Shallowater",1,123,2,5,X,Alternate,2009,2A,District,3,SOC
"Denver City H S, Denver City",1,121,3,,,,2009,2A,District,3,SOC
"Abernathy HS, Abernathy",1,91,4,,,,2009,2A,District,3,SOC
"Roosevelt HS, Lubbock",1,90,5,,,,2009,2A,District,3,SOC
"Slaton H S, Slaton",1,83,6,,,,2009,2A,District,3,SOC
"Post HS, Post",1,57,7,,,,2009,2A,District,3,SOC
"Denver City H S, Denver City",1,1,10,X,,2009,2A,District,3,SPE
"Idalou H S, Idalou",1,2,5,X,,2009,2A,District,3,SPE
"Shallowater HS, Shallowater",1,3,,,,2009,2A,District,3,SPE
"Post HS, Post",1,4,,,,2009,2A,District,3,SPE
"Abernathy HS, Abernathy",1,5,,,,2009,2A,District,3,SPE
"Idalou H S, Idalou",1,236,1,10,X,Region,2009,2A,District,3,SPV
"Denver City H S, Denver City",1,212,2,5,X,Alternate,2009,2A,District,3,SPV
"Abernathy HS, Abernathy",1,133,3,,,,2009,2A,District,3,SPV
"Shallowater HS, Shallowater",1,117,4,,,,2009,2A,District,3,SPV
"Post HS, Post",1,97,5,,,,2009,2A,District,3,SPV
"Sonora HS, Sonora",1,752,1,10,X,Region,2009,2A,District,4,ACC
"Kermit H S, Kermit",1,670,2,5,X,Alternate,2009,2A,District,4,ACC
"Ozona H S, Ozona",1,391,3,,,,2009,2A,District,4,ACC
"Reagan County HS, Big Lake",1,310,4,,,,2009,2A,District,4,ACC
"Crane HS, Crane",1,562,1,10,X,Region,2009,2A,District,4,CAL
"Ozona H S, Ozona",1,513,2,5,X,Alternate,2009,2A,District,4,CAL
"Sonora HS, Sonora",1,391,3,,,,2009,2A,District,4,CAL
"Alpine HS, Alpine",1,242,4,,,,2009,2A,District,4,CAL
"Kermit H S, Kermit",1,115,5,,,,2009,2A,District,4,CAL
"Ozona H S, Ozona",1,524,1,10,X,Region,2009,2A,District,4,CSC
"Crane HS, Crane",1,196,2,5,X,Alternate,2009,2A,District,4,CSC
"Sonora HS, Sonora",1,118,3,,,,2009,2A,District,4,CSC
"Alpine HS, Alpine",1,22,4,,,,2009,2A,District,4,CSC
"Sonora HS, Sonora",1,"Alexis Galindo , Kash McGee",1,20,X,State,2009,2A,District,4,CXD
"Ozona H S, Ozona",1,"Barbara Caperton , Iris Vergara",2,16,X,State,2009,2A,District,4,CXD
"Alpine HS, Alpine",1,"Jake Garrett , Andrew O'Bryant",3,12,X,Alternate,2009,2A,District,4,CXD
"Ozona H S, Ozona",1,52,1,10,X,Region,2009,2A,District,4,CIE
"Alpine HS, Alpine",1,45,2,5,X,Alternate,2009,2A,District,4,CIE
"Presidio HS, Presidio",1,40,3,,,,2009,2A,District,4,CIE
"Kermit H S, Kermit",1,38,4,,,,2009,2A,District,4,CIE
"Crane HS, Crane",1,37,5,,,,2009,2A,District,4,CIE
"Sonora HS, Sonora",1,32,6,,,,2009,2A,District,4,CIE
"Ozona H S, Ozona",1,1,10,X,,2009,2A,District,4,JRN
"Alpine HS, Alpine",1,2,5,X,,2009,2A,District,4,JRN
"Crane HS, Crane",1,3,,,,2009,2A,District,4,JRN
"Sonora HS, Sonora",1,4,,,,2009,2A,District,4,JRN
"Reagan County HS, Big Lake",1,5,,,,2009,2A,District,4,JRN
"Kermit H S, Kermit",1,6,,,,2009,2A,District,4,JRN
"Sonora HS, Sonora",1,150,1,10,X,Region,2009,2A,District,4,LIT
"Alpine HS, Alpine",1,143,2,5,X,Alternate,2009,2A,District,4,LIT
"Kermit H S, Kermit",1,135,3,,,,2009,2A,District,4,LIT
"Crane HS, Crane",1,101,4,,,,2009,2A,District,4,LIT
"Crane HS, Crane",1,292,1,10,X,Region,2009,2A,District,4,MTH
"Ozona H S, Ozona",1,204,2,5,X,Alternate,2009,2A,District,4,MTH
"Kermit H S, Kermit",1,190,3,,,,2009,2A,District,4,MTH
"Sonora HS, Sonora",1,110,4,,,,2009,2A,District,4,MTH
"Alpine HS, Alpine",1,64,5,,,,2009,2A,District,4,MTH
"Crane HS, Crane",1,263,1,10,X,Region,2009,2A,District,4,NUM
"Ozona H S, Ozona",1,177,2,5,X,Alternate,2009,2A,District,4,NUM
"Sonora HS, Sonora",1,168,3,,,,2009,2A,District,4,NUM
"Kermit H S, Kermit",1,143,4,,,,2009,2A,District,4,NUM
"Alpine HS, Alpine",1,66,5,,,,2009,2A,District,4,NUM
"Presidio HS, Presidio",1,-107,6,,,,2009,2A,District,4,NUM
"Sonora HS, Sonora",1,1,40,X,Region,2009,2A,District,4,OAP
"Reagan County HS, Big Lake",1,1,32,X,Region,2009,2A,District,4,OAP
"Alpine HS, Alpine",1,3,23,,Alternate,2009,2A,District,4,OAP
"Crane HS, Crane",1,244,1,10,X,Region,2009,2A,District,4,SCI
"Reagan County HS, Big Lake",1,142,2,5,X,Alternate,2009,2A,District,4,SCI
"Alpine HS, Alpine",1,130,3,,,,2009,2A,District,4,SCI
"Kermit H S, Kermit",1,120,4,,,,2009,2A,District,4,SCI
"Sonora HS, Sonora",1,94,5,,,,2009,2A,District,4,SCI
"Presidio HS, Presidio",1,38,6,,,,2009,2A,District,4,SCI
"Reagan County HS, Big Lake",1,99,1,10,X,Region,2009,2A,District,4,SOC
"Crane HS, Crane",1,98,2,5,X,Alternate,2009,2A,District,4,SOC
"Alpine HS, Alpine",1,96,3,,,,2009,2A,District,4,SOC
"Sonora HS, Sonora",1,95,4,,,,2009,2A,District,4,SOC
"Ozona H S, Ozona",1,85,5,,,,2009,2A,District,4,SOC
"Kermit H S, Kermit",1,71,6,,,,2009,2A,District,4,SOC
"Presidio HS, Presidio",1,61,7,,,,2009,2A,District,4,SOC
"Sonora HS, Sonora",1,1,10,X,,2009,2A,District,4,SPE
"Alpine HS, Alpine",1,2,2.50,X,,2009,2A,District,4,SPE
"Crane HS, Crane",1,2,2.50,X,,2009,2A,District,4,SPE
"Reagan County HS, Big Lake",1,4,,,,2009,2A,District,4,SPE
"Ozona H S, Ozona",1,5,,,,2009,2A,District,4,SPE
"Kermit H S, Kermit",1,178,1,10,X,Region,2009,2A,District,4,SPV
"Alpine HS, Alpine",1,156,2,5,X,Alternate,2009,2A,District,4,SPV
"Crane HS, Crane",1,140,3,,,,2009,2A,District,4,SPV
"Sonora HS, Sonora",1,109,4,,,,2009,2A,District,4,SPV
"Presidio HS, Presidio",1,66,5,,,,2009,2A,District,4,SPV
"Holliday H S, Holliday",1,836,1,10,X,Region,2009,2A,District,5,ACC
"Olney H S, Olney",1,429,2,5,X,Alternate,2009,2A,District,5,ACC
"City View HS, Wichita Falls",1,332,3,,,,2009,2A,District,5,ACC
"City View HS, Wichita Falls",1,566,1,10,X,Region,2009,2A,District,5,CAL
"Holliday H S, Holliday",1,192,2,5,X,Alternate,2009,2A,District,5,CAL
"Olney H S, Olney",1,133,3,,,,2009,2A,District,5,CAL
"Henrietta H S, Henrietta",1,116,4,,,,2009,2A,District,5,CAL
"City View HS, Wichita Falls",1,80,1,10,X,Region,2009,2A,District,5,CSC
"Holliday H S, Holliday",1,66,2,5,X,Alternate,2009,2A,District,5,CSC
"Holliday H S, Holliday",3,"Josh McCoy , JT Seymore",1,20,X,State,2009,2A,District,5,CXD
"Holliday H S, Holliday",1,"Cody Akins , Shayne Schumann",2,16,X,State,2009,2A,District,5,CXD
"Holliday H S, Holliday",2,"Thad Douglass , Maggie Main",3,12,X,Alternate,2009,2A,District,5,CXD
"Holliday H S, Holliday",4,"Harbour Alyson , Kirsten Darner",4,10,X,,2009,2A,District,5,CXD
"Henrietta H S, Henrietta",1,"Jesse Griffin , Ryan Moore",5,,,,2009,2A,District,5,CXD
"Henrietta H S, Henrietta",2,"David Bowles , Martin Wolfe",6,,,,2009,2A,District,5,CXD
"Holliday H S, Holliday",1,60,1,10,X,Region,2009,2A,District,5,CIE
"City View HS, Wichita Falls",1,51,2,5,X,Alternate,2009,2A,District,5,CIE
"Henrietta H S, Henrietta",1,45,3,,,,2009,2A,District,5,CIE
"Bowie HS, Bowie",1,38,4,,,,2009,2A,District,5,CIE
